"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49","r50"
"X222.1",2.20143048085405e-22,6.57652034562649e-07,1.67906051881043e-17,2.21557141922931e-05,1.0200962061625e-15,1.64507639171433e-20,4.58339029502855e-13,0.00522960173063813,6.45276310637127e-22,3.3669211762186e-14,1.79612291203527e-06,7.9287895762746e-25,0.0229713710235891,0.158129828423924,2.71994378410317e-16,1.0630504819378e-08,4.49117315383268e-25,0.0244772513286295,2.36021160247267e-11,4.38349903737384e-16,0.0814505316836553,2.64677647542682e-15,5.66334345425e-18,1.14220389588032e-09,9.47915611765988e-06,7.8051156879231e-16,7.59694080662004e-13,4.12684896681428e-06,0.38839828756736,0.0815370758884583,4.47433178021024e-21,0.00179524018707298,0.00302038009432468,1.9555736699508e-20,6.63754401307708e-22,1.53500452345484e-18,8.46348125760735e-10,0.00111307658489027,3.16240128823396e-29,1.50579376018506e-31,8.32901934380999e-06,1.40357306864194e-19,8.70980523142159e-08,0.108418866510921,0.00573719008456433,0.0063134615769705,0.00321770332460891,2.76615201373862e-08,4.47558862118601e-14,8.70538958234176e-07
"X144.2",7.19278068327329e-17,5.5818187385029e-12,0.0177115399507638,6.82679379890878e-23,1.65617793598923e-24,1.17546857395396e-14,3.76889306134063e-14,5.93289720771342e-05,2.61110299824147e-12,1.18470104583088e-23,2.37786077532547e-70,1.12581582538433e-20,0.0112964417107051,0.0665685644573594,7.45344140219511e-39,0.0134166715030614,4.79868623183319e-27,0.0443121215412651,1.20186414993386e-08,5.67506186100277e-21,0.131760678819719,8.1771765600525e-28,7.33965413518227e-34,5.60928239359837e-15,1.52261121923176e-28,6.39304029295417e-21,1.34655601917945e-26,8.66403995023641e-13,0.25462451564034,0.0972168216924126,3.27717355401904e-27,0.00143045355928651,0.00354263170863591,2.17825385556087e-18,1.34503540560601e-25,4.32754623547067e-21,1.34340790059927e-09,6.51414679977246e-35,1.77389221531664e-18,5.77464509053775e-52,1.78676306832807e-08,7.03591963012382e-21,2.11970163314902e-08,0.273198759550214,1.43559727503349e-05,5.15031104476364e-21,2.23312258154418e-17,0.00126580145950127,1.44828494111232e-06,5.81517904008536e-23
"X111.2",1.46601078875041e-15,0.00384072773305632,0.0228385773786316,5.00312253053736e-34,1.05394951988214e-14,1.40264501158367e-27,3.31713769814311e-16,0.00290081373798436,4.2532805316048e-07,3.78688257418313e-28,4.51080888534618e-28,8.46585471648872e-19,0.00256648887757455,0.0223998271622667,3.00731201232817e-25,0.0170401230457238,1.870921011803e-07,0.0620624827462234,1.01835799551076e-21,2.63040539244507e-11,0.205178880042228,1.91963921448911e-17,3.20196974222103e-18,3.60682554742595e-15,9.19732190631178e-32,2.65459469151887e-19,1.17430642274443e-21,2.83500724241114e-19,0.11877291658043,0.0675589167171872,4.44161388897468e-18,5.15539603813487e-05,0.000675658670055852,0.000629370391212011,1.67051486511175e-21,0.0128741804034666,0.000189506378961133,2.53415872323985e-25,3.42014701186198e-17,1.26385809599012e-11,5.72900544173592e-06,3.70670738702402e-21,5.99870320982434e-11,0.399914335539625,2.09725606173958e-15,1.61732686640842e-19,7.90977055989837e-24,2.66683348249411e-23,4.70402309847494e-19,3.03142969573583e-25
"X105.3",2.78835530790649e-32,0.00330220758281385,6.97846881592035e-11,3.54249562222791e-38,0.00385034341658438,2.77354164821797e-18,3.20782717811452e-12,0.000373704299427156,5.5143062572595e-18,1.26757826239247e-22,0.00991244119496617,1.87219889107466e-28,2.63576116293054e-11,0.0079962649232743,2.58451222464401e-13,0.0144497680184762,0.000416789445163447,0.0768379347578794,8.51453995764834e-26,1.09430787332372e-14,0.290593573563035,3.47130865316129e-12,1.45882961286461e-10,6.04391256157743e-26,2.93507291426418e-27,1.49692755236276e-29,4.27549632379573e-19,4.120623026824e-16,0.0242950177183996,3.81005051478163e-15,5.05593150011873e-17,2.87686081511428e-10,2.74424953977043e-31,1.86327760052841e-09,1.52424566171496e-15,0.0189634929280386,1.75212900380816e-10,0.0188622803316132,4.29460093734273e-23,0.0677444996824832,4.3829489317775e-07,2.43087006211769e-22,3.72345534505856e-15,0.367572089231592,6.34421399646611e-20,1.53781549913042e-09,1.8784656146988e-44,7.72925635371366e-20,2.5862361006781e-26,0.0162637789930387
"X63.2",3.06405528559595e-27,0.00300700263339402,1.3684254540448e-28,1.3378524125302e-16,0.0102875796665269,2.38767003054016e-16,2.86995866634086e-10,1.00444982050001e-05,2.7612499377279e-23,2.76621139884509e-27,0.00526962399377726,3.42267970042229e-16,6.85985806798213e-20,0.00225777739912321,4.45695293175572e-15,9.60062411573946e-06,5.32495549292357e-14,0.0690333707840977,1.26986110118551e-08,6.82933343134174e-15,0.346805129228534,4.30236474172261e-20,6.1335359260245e-08,1.29465521147366e-23,1.15570125472064e-12,1.50052539386494e-21,0.00134642438032943,2.99911869118578e-12,3.75791324195601e-20,1.81825695185342e-38,2.79773985465172e-27,7.13579982007002e-12,1.37059040418877e-15,1.11084422574693e-36,8.43857242793477e-08,0.00897804885992938,1.0020744137571e-33,0.077739974588686,1.44228621206232e-32,0.0907212457202649,1.37218107966519e-09,3.65059966226967e-18,0.000147255710522348,0.153324903976405,1.53029999204952e-16,1.24695210516394e-12,3.14074689249492e-38,1.71893623359897e-19,2.83394501447707e-10,0.110851016721259
"X73.1",3.25496875695213e-16,2.48725733262875e-10,1.48932990981865e-17,6.61689873662177e-25,0.00351266783860698,6.12336268245e-16,1.09981865478949e-14,5.09909948843635e-11,4.48431902991711e-18,1.01943617728076e-17,1.23916062348141e-17,0.00655782031800863,3.44648676624319e-22,0.00218243319761799,2.19524810386117e-08,2.9186852326842e-09,2.74397433686364e-06,0.0358896682236462,1.10997547643461e-11,2.09919940062382e-15,0.328196928716738,2.8018609606913e-21,1.06113317018067e-10,2.16780666959087e-18,0.0237508575658883,6.67244922324474e-30,1.44611435995603e-22,4.19910323177852e-07,1.80831966106499e-30,7.27176569732963e-21,1.4790705077703e-25,2.8788442284929e-12,9.51990917978259e-05,7.17014563240246e-37,0.000103046341336416,0.000963312790121991,2.0350201305044e-29,0.186065025084359,1.14227964444678e-26,0.0492026392345812,2.43413670051698e-05,5.36595382506475e-11,0.016913251765747,0.0178731430373492,4.08155436592886e-21,7.04659371785363e-15,9.73779005682482e-29,1.88575912622349e-27,1.52113836543956e-12,0.20333879556724
"X106.2",0.00300509512079494,1.08242214504385e-19,1.80161416945136e-23,1.24508550601107e-25,5.77394564081077e-07,2.33963168105325e-11,2.42233584979298e-08,5.96462645231197e-14,3.04521959605234e-13,0.0124410423523509,1.6522420025118e-23,0.0132861496955535,1.15768769245619e-41,9.4030595313478e-05,2.89149965126445e-23,0.00292573645857892,1.05725866059453e-13,0.000341811246404178,9.92213842695282e-30,1.48190644318004e-19,0.249230640388446,7.65126580877901e-12,3.99413589693151e-12,5.14788060399813e-14,0.0996876887626119,2.72845646113986e-18,1.69050464815855e-19,8.78153537459165e-24,1.15076468088894e-23,2.71603755730604e-18,1.75178508403553e-08,1.59916722021299e-15,8.69370955885369e-21,0.0076971590629028,3.01343339295335e-10,1.45719489705795e-11,1.70961441759058e-20,0.292512284674479,0.00799658297123395,8.28240632598747e-13,0.016478495826377,2.33461280554974e-07,5.95934378680401e-07,4.3645527567819e-23,6.23828698818219e-06,5.81667853832328e-20,8.24801973852172e-10,3.07434223578265e-29,1.45173649823434e-11,0.154345256492085
"X127.4",3.65320744050399e-08,2.11635311477636e-16,0.110851813723367,4.47284080713759e-09,7.88637570100075e-21,8.87848345458102e-15,1.48095960465622e-06,9.43068338021725e-08,3.08449809496728e-11,0.0160633128911063,0.000300739302360849,2.00972578295533e-18,1.65935895824884e-07,3.14802577573932e-05,2.59182350005545e-12,0.0258300111119287,1.14785043541477e-17,5.1126283960193e-19,1.58657691642477e-24,7.64943953820305e-13,0.143148522040399,6.36859515606333e-05,0.00726254754761987,2.59396619756103e-15,0.132283454690201,0.00181332340747622,0.01165678916785,1.48338143805556e-22,1.54735239659473e-11,5.17550749878358e-09,5.37482084448613e-10,5.33146752446421e-15,2.20309449162329e-17,0.0381147870637336,5.83892765432114e-06,5.45736220072019e-21,1.64849276595954e-14,0.360450999668973,2.43914195034559e-07,2.34839960713032e-38,7.9621168906969e-05,2.30852903561196e-12,1.00808627821275e-26,9.94734872312792e-09,0.000429357873030883,2.26673111353163e-16,9.71253273766227e-11,3.99474119685549e-15,5.85679264924522e-10,0.019235573633718
"X64",2.30275307031287e-19,0.0108274003044335,0.269540594965226,2.95408026522076e-15,1.32763699954072e-19,2.26361325180079e-25,1.21702323481531e-07,0.00344400180766768,1.08896346447886e-05,8.24951310087643e-12,5.93029495243471e-17,3.71869427782096e-35,0.0028460211122566,7.58834220735752e-11,0.0887909101207061,0.0170764327092723,0.00344598880877304,5.23800513449977e-14,0.00878404581431689,0.000482812040324692,0.0793192881149747,1.22623797833639e-05,2.88813836629939e-10,5.82888580308097e-18,0.0656537631124879,2.80249172796438e-08,0.000580358314955036,1.77555221459752e-09,1.51795795155617e-15,9.4995340844661e-07,1.00249989785656e-17,4.32946540970449e-07,9.94178147402266e-34,0.0410946134873629,6.28795942210607e-08,2.05926037671853e-07,2.41739475050845e-20,0.321985577397405,2.09809681496215e-17,1.65693671143498e-15,2.29645123027155e-07,1.14443291166612e-05,6.24188381592361e-15,2.0097321650431e-07,5.64855309442117e-18,1.39307815280384e-13,6.84350235996978e-16,5.41136711128775e-06,9.82589534227532e-20,0.000179290709474157
"X83.3",2.03816538904476e-16,3.03089875378232e-10,0.388369640435737,3.71943292207571e-22,9.30750895624218e-10,1.81716930812986e-28,9.8586055470117e-29,0.0748381633824182,1.00485984427058e-10,2.11959270297919e-31,6.18032050599588e-28,8.95941452135406e-34,0.00662944560257233,0.00155339979792269,0.129726024980627,2.17938493791266e-06,5.69169468457159e-07,0.0268518884210788,5.21950918641658e-09,1.20009457445954e-18,0.043292160906867,9.75915841235006e-27,4.26155680330879e-22,4.83323476967743e-22,7.41441675612437e-14,1.93816119331722e-24,5.96292747989505e-18,1.83491503750297e-12,9.18109754661582e-21,7.03090563071571e-19,2.28709209992338e-22,1.67391506365806e-05,5.79046930525288e-27,0.00686306003860856,4.05455495961597e-22,0.0046909175372403,9.02833386092205e-22,0.229250463922952,3.508348481613e-30,6.55524529410364e-08,0.0149387353105418,1.61192353862513e-25,9.20776727095366e-09,0.0123960693875045,7.640312493628e-24,9.15920379886373e-17,1.56328592904718e-24,7.35698177662965e-22,6.50485151595251e-24,3.08629492241269e-16
"X176",3.16054195102901e-13,9.97133967334742e-28,0.368984052932152,2.48094308646284e-22,1.13718704690152e-28,6.50276397661632e-11,1.11379508942464e-44,0.180084395822973,3.19388977424521e-36,1.01999479061947e-20,3.3555801637125e-36,7.09145861876262e-25,0.0014966248031982,9.62421381032343e-21,0.0472085147423557,2.97736743849298e-30,4.89677158408657e-24,0.0479508039360229,1.73144369432263e-29,1.33267126167461e-29,0.0283787011316559,7.37216787956477e-26,2.91578697196002e-28,1.89207185704579e-24,1.84159258965833e-31,1.870778311325e-40,4.64969435274983e-20,1.95534851664945e-25,4.69924944172291e-08,4.3323880090424e-25,2.99346190528432e-26,2.85991869582904e-21,0.000220483785019804,6.25770366270414e-58,6.02520221539569e-23,0.00126314447360822,3.81485378691465e-17,0.134508248925503,3.53668958703197e-48,9.10178123905457e-12,0.0791418617809814,1.52206474348462e-30,5.97913050550375e-22,0.0294873621987572,4.01869721548408e-49,5.1753725983673e-26,4.57718216689536e-33,6.18133363304613e-20,1.15252245414338e-26,3.59239284254404e-32
"X164.1",8.63333733906478e-21,8.40973603538092e-09,0.253678481595159,3.0222851795303e-19,4.52684642436633e-16,1.28583167313589e-25,1.83349106093188e-43,0.199688610767254,1.84872492198675e-33,2.04991052032634e-26,2.01376204289801e-24,3.17394541337973e-16,0.00230942723625481,1.05319523711227e-25,4.90199115167411e-10,7.73310537036849e-24,2.78309390282079e-10,0.0628082917094288,3.61942008736998e-21,2.54576342540994e-09,0.0293312716961136,3.76015211123501e-12,3.7257022789312e-17,1.78997512594286e-12,8.88043069673326e-09,5.70234624874452e-25,3.31591154903922e-07,9.86525358630169e-10,0.00718930973448489,3.09477460098357e-15,2.97175455015555e-20,1.63800856730823e-23,0.0115057742456477,2.44956922363709e-30,5.05173267809793e-05,0.0133746544087585,2.08576169300345e-17,0.0688052159891051,7.11015759557159e-32,9.75421915819159e-13,0.194559952309991,3.36442202601718e-15,2.96138772881738e-11,0.0209005612474366,6.35698350781315e-06,6.93376925034784e-18,2.69529859242367e-29,7.79616406201325e-07,0.0003986036844586,1.69252960256518e-16
"X113.3",9.94724840040974e-23,0.00359289133491951,0.105032837383582,3.39859374126184e-24,0.00303059635843568,1.00040771054475e-28,4.84414509094819e-24,0.10871460884511,3.45592460528395e-09,1.69398017313863e-17,0.000246166322898887,5.57987326928917e-28,0.0111218655368707,6.082473907104e-20,2.65408613431556e-15,0.00433905142367951,4.05668953539304e-07,0.0678297624669382,1.87231265262248e-11,4.2585547784347e-12,0.0245983122373922,7.19435711255601e-15,5.28190939482361e-05,1.42492438614271e-10,1.60912064622949e-18,1.04379993427861e-13,1.70949818935329e-06,9.42658699551034e-09,0.052008689105969,1.3115927792638e-16,2.20918004234508e-25,1.56036936864564e-21,1.26302617386961e-12,7.02870183187541e-06,0.000877321282981169,0.00195958413671039,3.82130928790767e-17,0.0209630993195672,2.87043922153508e-06,1.59759053713113e-12,0.325771084958419,1.51558786843613e-13,0.000255829777882922,0.0253739481119634,0.034427739631946,1.17996776634122e-12,0.00522796660913947,4.73224825650762e-14,3.1294324722311e-06,0.00294681446963914
"X134.1",6.79638084006051e-23,0.00355652017834421,4.87299820495583e-17,1.84675468853643e-20,6.850075313698e-09,0.00323626468552706,0.0393055256395534,0.00610586096667492,2.21785295913488e-14,5.95484017427619e-06,0.0433967939765949,3.62433362858394e-35,3.44824223762209e-10,0.00205978489426496,0.00405742773450095,0.00380433289238049,8.42870244073739e-09,0.0611592714843366,0.0102970862667112,1.10288332713714e-07,0.0165399867455586,3.6902948925892e-26,0.00027690489028213,2.73858343339912e-17,4.24494728464232e-13,1.17893841493437e-08,0.00205593705978238,1.98095105470635e-12,0.0823185520990779,3.09964534150361e-09,1.98525728313272e-17,1.70461595633444e-05,3.32561536218584e-22,0.00516332973908781,1.63405623378768e-13,0.0117804179017571,1.81043315069784e-15,0.00917808645404855,1.76941935097667e-06,0.00232887539218789,0.386354795919544,5.9515554131526e-08,0.000100451494403022,0.0256937263659523,0.0330563830121315,8.92884633892598e-12,0.0129569420480009,1.91772438831632e-19,2.63858114472906e-26,2.49510409656744e-06
"X119.3",5.93362222220368e-26,0.00202972961520657,1.80903894543428e-08,7.58622337740868e-18,1.66349059641736e-26,0.0297923675438152,0.064550731606608,3.55334466611287e-37,3.34577754670748e-21,7.80373951531252e-10,0.195276322460326,1.51899481932698e-34,9.1426367372864e-38,4.91705787537558e-16,0.00204343615411239,0.000334492043813592,5.49770324251757e-16,0.0537471465055893,0.00855117468252428,3.59172505054151e-15,0.00979911853823014,2.82408652567568e-22,5.73435280933143e-05,2.77131010894644e-24,3.02948835965045e-08,7.4882221867275e-27,1.15437061483987e-10,5.34890294299586e-13,0.0932814786058692,1.15655871706271e-20,1.11879505022528e-10,9.46357369768514e-07,3.29220939103078e-36,1.24045692684696e-21,5.13052713603472e-19,0.00485011318749645,4.23072452359086e-30,0.0134381198316583,1.36316119283351e-14,5.04906893562342e-11,0.324525974390498,3.25979970433648e-16,7.04892520835836e-10,1.42107945679114e-13,3.42584535378359e-16,1.81069482450725e-20,9.24055404315501e-28,5.97981189582999e-17,1.62201254148936e-31,3.20166437448175e-15
"X161.2",2.70764690134687e-26,4.27166786906329e-20,5.15275150806593e-29,1.63987746949394e-13,1.28504681343474e-24,9.97375221141607e-29,1.57354369780097e-23,0.000765801432211292,4.26954088018989e-14,9.9875026802826e-17,0.12739193741221,0.00068976738160607,0.0187514804619814,0.187824307530119,7.63406261236421e-18,4.24152532264212e-31,2.04042069715044e-20,0.163566109646072,2.22159002051253e-25,7.45735265358576e-16,0.0309715811969253,1.90337672437594e-14,4.14186067606236e-08,8.52711358117667e-26,3.67565119678768e-19,4.39167268620951e-16,4.88980639979992e-08,2.67150313989021e-23,0.370622066824311,2.43740971065166e-07,3.64010167878273e-15,0.00278635171780161,1.79307271159185e-17,0.0164813794187144,3.2263148682046e-34,3.58352783755242e-11,3.65072015806731e-28,2.78432806963374e-10,4.04421289055554e-21,0.000379156370136381,1.28055213953369e-26,4.23100817059585e-17,7.8713050691621e-22,1.43226692480872e-30,2.59350097143155e-06,4.01728346010826e-18,5.61464469398528e-06,5.04223642185783e-32,4.92854097622868e-14,4.159817099116e-28
"X143.2",4.06589583369564e-19,3.63060151970394e-22,1.11811430385579e-32,0.0042589957927853,1.17765430596463e-24,4.16607385768617e-31,1.46357101678604e-14,9.39515741533264e-14,2.64778562723349e-20,8.16459871680265e-20,3.51007983429754e-06,9.20917196692005e-08,0.0196010776749211,0.149902446470705,2.64323149328122e-17,6.41232514554547e-49,7.56984856950279e-44,0.191169081844064,1.69361798248189e-27,9.13726743670813e-20,0.0509311371293122,2.56690776188145e-22,5.60228346117693e-09,8.12957255431384e-13,1.06749205909793e-25,2.67024764494233e-09,2.33798477904861e-12,3.55886147243859e-20,0.378343574914447,0.000989122035560778,8.09683370284218e-13,0.0103263600401561,9.37608727552982e-30,0.0297451536817652,7.61066275019351e-38,1.05599365471796e-35,4.64078891858162e-27,8.97875353298013e-23,9.03850901782391e-19,7.26433845026633e-29,4.53358904682656e-30,2.02194237459819e-11,1.91800408144622e-18,0.0559443027484387,0.000104120419458825,3.90647256517553e-17,0.00684071977487607,4.32951996991534e-18,2.60116535365281e-15,3.2847607593327e-20
"X165.1",5.36222984194909e-17,1.39507364127091e-22,7.38168455660802e-21,5.32088612742958e-11,1.05478521493174e-28,5.49359069286429e-19,8.87960611387433e-18,0.00135337220571236,3.6160339594759e-13,3.22834687836112e-20,4.58412594281552e-55,6.62337926275804e-24,0.0118973718136619,0.0837786402866407,4.20916300753971e-24,6.64147369325752e-27,3.66094408008339e-32,0.230155808763341,2.09388870246811e-20,5.09748258381515e-16,0.0864009827326345,9.29083434947518e-29,1.01035466194026e-24,1.22139597377121e-15,1.20819555808213e-32,2.15359711934815e-15,3.55777814756952e-21,1.99118023018449e-25,0.283869480058946,4.95376706340089e-13,5.36620536016132e-15,0.0144943343995981,1.30895742554324e-34,0.0219514091634946,1.03648402042086e-44,7.20068619402085e-26,2.70018624360892e-24,1.58704841688414e-36,1.16399274240792e-22,8.46891799659991e-50,1.54579445826135e-22,2.71333883322009e-22,8.29582215249123e-15,0.168270295680739,1.85121775662324e-11,3.2664897911406e-18,2.59882136400095e-08,2.19268909006858e-11,5.48373972941921e-14,2.99283561285412e-42
