"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49","r50","r51","r52","r53","r54","r55","r56"
"X111.2",5.43856054531644e-22,2.80763862696804e-05,4.08663257573906e-26,8.61598657644958e-08,0.0241592989097831,0.000349724327546327,1.35122161292688e-09,1.2340752686948e-08,0.231550686315887,3.39583601201316e-20,4.67723072619217e-19,8.97671673884646e-09,0.00114137275090268,9.23101190052532e-23,2.88331953898603e-14,6.50192093454904e-19,0.100424802715717,0.260662916882019,1.24934980822838e-25,2.12545267162611e-14,1.16224023813464e-15,1.82760097707507e-27,4.05291936489396e-26,1.59508834288022e-16,0.00653908795661296,9.20615304411585e-11,6.61927209530041e-22,3.19173524260589e-06,0.000361674004418732,3.2172431000431e-10,2.35429397834126e-13,4.28614957910362e-11,1.43522277493265e-06,4.01702645915037e-24,8.98622995666895e-32,1.47918647574253e-32,9.37108408355886e-12,0.160805433165693,2.19635599244675e-10,0.00207886144419636,2.3899504355861e-11,2.99002079676608e-08,0.000509627307567123,0.00374133696266721,0.0126395058611333,1.57497793058695e-12,1.26430167791059e-08,0.0660696701518347,0.00121533806927152,1.90088685889371e-17,6.7321860901975e-24,5.7295149579753e-11,3.39728805716142e-27,3.75013669560875e-24,5.34152168448297e-11,3.14203916408435e-14
"X105.3",5.67125131350196e-30,3.47218011575252e-29,4.90548180956015e-09,0.00924689074415193,0.00397408475421335,1.95158229697247e-13,1.08403081397668e-13,1.27640822825653e-14,0.350923563412994,3.89477749204557e-20,6.38066914632049e-29,4.97860660666472e-12,3.44823406328842e-06,2.42257483928112e-36,6.30878699765094e-11,4.55517070641042e-22,0.181340547747512,0.165752358163902,5.31566795124838e-10,2.040799065225e-18,1.87563842411245e-20,6.23639474354925e-30,2.51373816106125e-36,3.59826760017086e-23,0.00747586775544226,1.98661305764874e-17,1.23270723976854e-25,1.14134574649172e-28,2.43576138150051e-12,5.04747930280357e-10,1.62867073972493e-18,6.53522526541784e-26,0.00517363884015953,4.53267750581653e-15,3.18422411510123e-39,3.78859865010225e-11,9.72328036939835e-18,0.0410066926723547,1.3268378142744e-05,2.32356866901762e-16,1.68539383825774e-09,3.3272130524221e-06,6.90061066268183e-11,0.000750580703969407,9.10139756648529e-12,7.58226569788705e-06,0.0406267105287798,0.0936395021257041,5.91810401998866e-16,1.15354200162122e-17,3.66423451773043e-23,1.24112149030561e-08,5.88293287405403e-06,3.08035972127254e-11,4.6600445257618e-10,1.32691629045891e-31
"X63.2",5.59051154021298e-26,6.75390719626536e-28,1.18545576816076e-08,0.0138861342110423,1.69010599343602e-26,4.39289112246198e-20,9.59774570581993e-11,2.80384021566107e-22,0.378571507007756,6.08990364209717e-13,6.62371486379499e-30,2.91351800402929e-15,2.05173485486892e-10,5.80377448325859e-32,5.99151632958674e-21,7.4783592078079e-24,0.163337825933509,0.0733387749446754,0.0042927801135326,2.20048319911269e-15,1.50872739158207e-22,3.45265033646612e-09,3.02185325353477e-35,1.91117339934475e-07,0.00690848438415765,2.9692738470884e-23,8.07906782985531e-23,5.1789319024233e-29,5.51950813216614e-10,7.42437729560102e-23,1.81277587384597e-13,9.90044398517064e-17,5.71868822435048e-24,1.94420071379477e-23,3.81295070968254e-20,0.120258279977559,4.52173351831181e-25,4.64935632958329e-23,5.94343892344916e-24,3.27226997705817e-30,1.57418226854074e-07,2.8807045174623e-14,2.25781342117734e-20,9.65221102610718e-13,9.43545434508493e-23,7.12899235315113e-10,0.133427662378539,0.0122247595420851,2.71931682184005e-20,4.97159960193066e-09,3.21442312793729e-06,5.51405888600748e-20,0.00438870162112603,7.48897478070598e-19,9.40084644648085e-36,1.31591794034894e-13
"X73.1",2.8638356820334e-16,0.00596731298988663,1.85918864272176e-34,0.00240409206389934,1.5199035696277e-24,4.00071477811179e-08,3.23157603217671e-12,5.80503701332774e-12,0.300161987461509,5.78080792851442e-07,0.00116818884201907,4.24875444819262e-22,0.000120792162512957,0.00934914906339018,7.76127213955963e-20,0.000226550546884123,0.0729415747607194,0.0121718154191752,2.6077279569795e-19,7.02474862283405e-25,1.89952841927294e-16,7.36046424533584e-11,2.78500726771584e-14,4.12778994200414e-11,0.0109311935173176,1.51885188869585e-29,1.05319958836597e-09,3.23168986478569e-06,1.15346546535343e-11,1.35899504886977e-19,0.00060302398502023,0.000990897124828908,2.46314358399403e-40,9.98004640472297e-18,3.5329003210547e-24,0.175387291632122,9.40388480535917e-22,2.24674359884981e-17,8.61578172793824e-23,4.72762649553889e-27,0.00152924729410259,2.58409773354993e-33,9.11524533240936e-14,1.48801532065161e-23,1.64245706860734e-18,6.03484289846181e-17,0.27585834549167,2.56147883021567e-43,3.79640927372604e-19,1.99631610142032e-05,1.92627737237551e-10,0.0221913905369531,5.88845060375815e-17,1.34358557820001e-27,3.04258244398389e-18,9.50045795422417e-15
"X106.2",6.08121597627309e-20,0.0229120904200713,5.93496037782163e-30,9.53827772771816e-13,2.05828451873665e-08,6.44760057693111e-05,6.0692157947941e-12,5.3159714204886e-08,0.198844212313849,3.0060853699221e-05,0.130683536581841,7.43627364607769e-12,0.00694693499168171,0.0128335712261895,8.02917279947862e-21,1.40003533163268e-10,2.9738335891551e-14,5.14318940268629e-17,3.07225097479167e-18,2.15403669297078e-28,2.77988703938872e-08,9.29405519110967e-19,0.00861394915926616,4.4091003569917e-16,8.82078166346454e-10,4.28385059121357e-12,2.25967500066046e-11,0.00146802357510099,8.70721718366872e-12,1.39533755709942e-15,1.2635680980485e-07,0.00525929774983577,3.74652086095113e-19,3.59229834463657e-18,1.60184297945691e-32,0.0715756248190313,0.00181853653110015,7.31745414350407e-24,2.61502007375683e-08,1.71099582242559e-13,4.85705930029622e-13,9.77139430468471e-14,0.00272851005237048,2.11188724888491e-13,1.0616457339955e-21,1.69589688290558e-16,0.371560224265176,5.5479529352937e-25,1.35525865862422e-10,1.37757840085363e-11,2.33396623078122e-09,0.0192304303732451,0.00874725901183753,2.07024924754618e-23,0.0091565357740342,1.96381020923362e-20
"X127.4",1.41920436515082e-13,0.00786468367994825,0.000552435876298643,6.98323340105431e-20,0.068414790563868,1.16271167406892e-17,2.6286452224093e-17,1.09368378196528e-16,0.109960090809851,0.000217510673146916,0.159399745820015,0.000270086166363479,3.13209698539736e-07,3.59274877049668e-20,1.51568663439121e-18,1.47493982163847e-16,4.87184483302538e-51,1.3008791284058e-15,1.17566018677547e-07,5.18368609906576e-08,0.000173085261434042,3.86361717251377e-07,0.15302708758563,3.23593859214525e-16,9.93004197733128e-05,4.69409235156067e-08,1.94606530316673e-14,1.04089232253236e-05,1.7003574265492e-07,2.31494299449774e-05,1.47411708827007e-19,0.00233236179337672,6.70459028626669e-17,1.01610233989623e-16,6.91918927337607e-17,7.14926330622074e-33,6.43399667115496e-13,3.45784470978725e-12,1.40556168373652e-12,0.00223816185671518,0.00528018594473868,6.34122523589218e-22,2.92126028741571e-10,7.10409028500167e-07,5.02362895004884e-12,0.00115100973114644,0.356558296766427,5.66979647456311e-13,1.57274564489019e-09,3.9199482955737e-09,0.00154311201197828,1.03848165559622e-20,1.655130470233e-15,2.94826286247054e-09,8.97171871311404e-21,3.48420957730436e-12
"X64",4.86958099634405e-14,1.33250531453425e-10,8.42759874233487e-13,8.64092060380487e-21,0.194467750643887,8.51446663626552e-12,7.95660135374573e-15,2.08301341893736e-20,0.06014585849874,3.19531126787491e-07,0.0482056504081117,7.79184100779238e-13,4.54770705499458e-10,1.77351814962135e-11,3.61867012625883e-12,0.00131880847383936,0.000110317293059997,2.30595446776823e-14,2.96859931778578e-09,3.18834427952234e-22,1.2401676497511e-18,1.72558332587742e-08,0.306132355187379,1.08291366343963e-19,0.0229269294729413,1.67193640649087e-14,1.33967515541152e-14,0.00380775723606702,0.00575401967750213,0.000349498817910771,2.61395933295616e-09,7.24948729745799e-08,1.7630899652601e-10,1.62416594212374e-14,5.53927373975375e-22,5.37068972572904e-21,1.85356212444088e-10,0.00027098504124301,3.86578338782737e-30,3.90907017126485e-10,0.000281559276363698,4.27217131020261e-19,3.48514873755389e-16,4.09589591792595e-11,1.18957401169455e-18,1.23613452295882e-05,0.240931260670043,1.63010023745254e-10,7.78541665148089e-11,1.54391315245239e-16,4.31755880496902e-08,2.27389189857138e-25,1.29783318033853e-13,4.01189376217997e-09,1.60555492600304e-47,8.3194124648214e-20
"X83.3",1.96911223536409e-21,1.73167972740962e-22,6.32269084200181e-28,8.27648513388669e-16,0.338756439142212,1.25852153463815e-20,1.24747867726384e-17,1.31297027140113e-18,0.063782514995317,1.6109351606224e-15,2.13507962595793e-36,1.14234492914338e-18,9.28128508416864e-20,0.0590375294650585,2.65716733952446e-13,2.0143428627824e-16,3.00739984407979e-07,2.61338808756566e-06,1.88987325784016e-19,1.6681010450444e-18,2.20172856538102e-24,2.62778896086688e-19,0.268450100743795,1.18309195266204e-16,0.0345058515836867,4.15616332676656e-19,2.54059515398711e-20,0.000672655392019149,3.19827704031462e-18,1.65178809156084e-34,2.1781499532131e-10,2.41726519609136e-12,2.55714600693538e-24,3.7356431402578e-17,5.67561685575309e-20,2.49747559753933e-09,2.6384073034879e-09,2.04650474775507e-16,4.32070120064155e-19,8.60719041887219e-26,6.78997705179649e-09,8.85981850978629e-10,0.000131558187282035,1.3180867729265e-12,5.43160045674844e-34,1.31988884604359e-05,0.0971758657732854,2.45536750060316e-21,4.44893656082042e-16,5.30125880998239e-23,2.75091005360201e-17,2.50413622589235e-15,0.019865786281779,1.33321779939925e-14,2.17017393174006e-25,2.57784935580604e-20
"X176",1.97431172208335e-23,0.0152362502628365,2.93191840770594e-16,1.60124532600208e-07,0.390050984309896,1.83772569268418e-18,2.34961123935049e-10,3.7549082726288e-09,0.0991470922567232,8.89486315973432e-07,3.03527651657825e-24,3.32121855338603e-13,1.70945170246048e-19,0.149883636049519,1.36113031744931e-19,1.31075753006676e-19,1.3039054581405e-41,0.000423012643354776,4.11391430928565e-16,1.50080099913373e-18,2.11205926900551e-10,8.48271377055429e-13,0.0851758924720537,1.24612244648484e-25,0.0229411361673938,1.69784734484541e-16,3.2380515936852e-14,3.0685085061191e-08,2.3876701520581e-26,8.15765012129442e-15,2.73412104236409e-09,0.00401328738773644,3.86510614463611e-11,3.34077634708591e-23,1.84382547624893e-17,1.67933731700487e-28,1.447246762755e-09,1.9565060078826e-34,3.33505544210831e-21,7.42646321169113e-16,8.53616461129658e-05,1.75239113071429e-20,0.0545980161600166,0.00629246150664737,1.24180242666963e-08,3.69137706457816e-17,0.0158315049768193,1.14444490632301e-17,1.32043971566285e-07,0.00681879166502708,5.9336776449701e-23,1.95433588004118e-07,2.6229464241066e-18,1.44714104475746e-14,9.81895649696946e-15,1.57422750955502e-12
"X164.1",3.01990244971442e-32,0.110203243810631,2.57747134737826e-24,0.00372039077990876,0.310239175731321,1.11610425101723e-21,9.58000634498439e-08,8.86062609106744e-17,0.0871538568679698,3.81568737166799e-05,0.00550812410255634,2.71000740159668e-15,5.45336549994199e-19,0.124722189123238,5.47209953017839e-25,1.41624166574686e-14,7.57311778523438e-38,1.6636793179692e-19,1.40465478353721e-20,2.90933402607021e-29,1.1582270976189e-19,1.26128994638039e-14,5.8832638177888e-28,5.33364401848523e-32,0.0310009266940504,7.69400399814825e-23,8.97929342451773e-24,3.89331299645832e-09,2.37226386575676e-08,0.0099161403835018,2.61513381689767e-17,3.5383449862433e-20,4.60859034248498e-05,2.23913990641218e-34,2.72872663451447e-32,4.54947366565053e-36,8.42072154251983e-32,9.42658403975779e-29,5.22842220776586e-26,9.77036906519522e-09,9.13267822105828e-12,5.23590227078638e-26,0.145102697636891,0.027407150091693,0.00571754557904354,3.3418737080649e-44,2.74746909594689e-12,4.29700315454068e-32,2.22378558058518e-14,6.52055763539805e-15,3.65625126267906e-32,1.69633706445909e-21,6.17439736373162e-39,4.4056555910484e-20,1.1974931669943e-58,3.05879252257465e-16
"X113.3",2.16412695970002e-07,0.255606116845778,9.35968378485997e-24,0.0152592232762046,0.18220965046267,4.52424790160392e-10,2.99227646022371e-13,2.13118112274566e-14,0.0584572518852327,3.57550181837587e-11,1.12599800033641e-15,6.41190337054365e-06,1.23504363350891e-21,0.0268519653478762,1.40109380483886e-15,2.00639209866954e-12,2.86302537166316e-05,2.11678291156188e-13,1.94283238056973e-06,7.10481338885342e-17,1.88657528411256e-29,1.33881929558044e-11,1.2759444805819e-28,1.1209749618231e-24,0.0370099271328229,5.9512507253942e-14,4.6612352826069e-12,0.00851190530078587,0.0114820258085454,9.60032873391527e-06,4.26736582992598e-18,3.4608709345521e-21,8.69741815165558e-06,1.54601706890712e-23,3.97623854191168e-36,2.71791905404114e-20,2.08794942933452e-12,6.71362210350634e-05,0.00802365926251017,6.90868117097991e-07,0.0023081029458125,7.4674723552807e-08,0.236068888510484,0.0171898544579585,0.00847198930011048,1.42872565515728e-33,1.21267245835102e-18,8.27358418076941e-23,0.000147189727929039,1.46983061851958e-15,9.09418264228503e-33,9.38933024462405e-14,0.0177871067063329,4.17032731382478e-23,9.95361526296276e-37,2.3452435901782e-28
"X134.1",2.08575078903772e-14,0.369784721953819,1.28518625329818e-08,0.0165575367493518,0.0612203603766064,1.03872665774895e-16,7.93961377760682e-22,1.02187097212342e-19,0.0399761327780944,2.35782251264394e-16,1.03179527846146e-29,6.61745468140277e-25,4.12235073708648e-25,2.79693023396717e-30,4.21144810066115e-07,2.75406848794036e-25,0.0526525621612434,6.41082819018964e-20,3.9135945678211e-11,3.75786379115909e-18,4.81399863605949e-08,1.41965782833781e-10,8.93654420121435e-10,3.9223578585021e-06,0.0203216200405714,4.95377128196875e-17,4.89735559498385e-08,0.00104668886098763,1.21898914698385e-08,7.36207003667222e-13,1.81973722152232e-16,3.82181131592358e-23,1.73874723880196e-19,7.18342742630891e-16,3.5006063046602e-20,4.37311825692261e-27,0.00240966019589262,7.8024619097064e-07,0.0101427943080856,2.47850428228486e-20,3.16720748446035e-09,1.3000104396984e-15,0.245885502692669,0.00253311139181061,3.81414006937939e-20,0.0108209172860335,1.29075599127022e-06,3.05031030559291e-10,0.000180908267697591,6.86315958436487e-16,1.93083994173598e-25,6.9282048192951e-17,0.105836896068502,8.48787604651828e-21,0.0168874794302943,1.17629328757097e-22
"X119.3",7.94420987027551e-24,0.377882580164295,9.08034363483554e-14,0.0139049163749209,0.0128522919021851,5.12284966234628e-23,6.68872757981271e-11,2.57186497178732e-23,0.0327889180568861,4.31789408922535e-08,1.96796421276939e-26,1.34764367367426e-25,4.44755664776986e-22,5.21711595783712e-36,7.83393786172975e-06,1.14189703183371e-19,0.0749796443443387,4.05040645405121e-26,3.63806082065019e-42,2.53592923319798e-37,0.0596537625843625,1.51876376204803e-23,0.00482250905261781,1.17585449550458e-08,0.00250478860071027,1.16444836919157e-27,0.00341977043499497,5.32580151892289e-12,1.99870510789512e-47,3.44622799827327e-17,9.45105412086784e-13,2.24717667346354e-26,0.00767994394888745,1.36047740526396e-07,2.07826701516448e-12,1.55862913419887e-33,7.61803584247945e-10,1.66238491096271e-12,3.64089998901149e-16,2.58384286721222e-32,6.99504336052924e-13,0.00632673021843469,0.172688822965667,2.50854778703312e-24,3.21305163103229e-09,0.161660194561826,0.0109068535581434,4.50985289644483e-17,1.53603201792146e-07,4.87186770010137e-12,6.11440702345971e-27,1.04385856565985e-29,3.97156966307076e-14,1.13077240196714e-19,0.00806718937611989,9.31409371789984e-18
"X161.2",1.75317231975417e-23,0.0925582549432345,7.58605736551292e-16,0.156378999942454,1.8916999910068e-20,1.20564103430292e-18,2.61149215588517e-12,1.42273985352452e-17,1.2078833064954e-38,4.71121457031691e-17,7.89127001075551e-22,1.45851383125425e-20,1.63310306057176e-09,2.28562623226417e-18,7.63138320693887e-17,9.10018114841665e-22,3.53512851795772e-51,0.30214286542312,1.1287934829721e-32,5.66447644001794e-13,5.76067379018654e-30,7.6262375131676e-22,5.22027348328815e-11,2.15908718050717e-26,3.98646534954806e-49,8.98378320223936e-11,0.0237704030524578,4.72787925766628e-18,8.5520180869655e-18,1.52430425690476e-29,1.38787185434427e-23,8.56048404665149e-22,1.76878081767209e-28,1.35856938109041e-29,3.06057376392912e-16,3.08504049747934e-14,2.96400988632532e-14,1.05355654863585e-41,8.63138154325792e-14,1.27536846255348e-10,1.0534188791982e-06,1.11622001631055e-11,3.46991787003847e-35,3.31659648382882e-13,9.7982902827382e-42,0.146782531286543,1.1380449925886e-11,1.08585955406961e-28,4.90462101244377e-18,4.54664271546899e-26,0.00756361633002701,4.8577279662081e-31,1.69726332074193e-17,8.45423773594399e-16,7.72520441622153e-21,0.143205076731551
"X143.2",1.15004442204531e-08,0.0842456861046251,6.52150901079722e-07,0.185377403953502,9.52263951143413e-32,5.71798713721585e-26,5.18521439350777e-10,3.64175202609415e-19,1.10733614499909e-40,5.48375954247588e-11,3.22453636249415e-14,9.35047663593584e-09,1.2752217413421e-09,1.50509204748559e-15,1.06118517829475e-13,9.0366746487996e-22,1.23748937653427e-36,0.368404107214008,4.93563314267177e-12,3.43452755007095e-12,3.21901231208076e-17,0.00417043062111272,1.02180144365781e-06,4.45436084205255e-06,9.97928007252063e-36,2.53898258508386e-13,0.0162770415538077,4.1426968079592e-19,6.09394729723054e-18,4.98709731377284e-36,6.01806756486582e-13,1.05863234135913e-15,1.92902478904352e-29,4.34137359276512e-13,0.000384022816501877,5.65707916811252e-11,6.46235726209444e-06,0.0236159317732747,1.537405306364e-28,2.76200089854835e-18,1.2543784726153e-12,3.49966077579047e-12,9.09103561411086e-35,1.20368905910738e-14,6.53149736878582e-42,0.0158688483050869,7.77112852904064e-07,3.74818805307358e-32,2.01495091689246e-17,6.59378781964393e-16,3.12270217362672e-06,1.60938815151454e-18,0.101859566638444,4.1228203464667e-16,1.39134501006039e-09,0.080569706027604
"X165.1",0.00207296983139606,0.0659827159875639,7.62629903679608e-06,0.234475917183623,3.30222997860674e-09,1.24731582484615e-13,0.000267410526314871,2.7509698887885e-05,2.72933944716483e-10,3.63112258058577e-05,0.00619919437953823,0.00292061045578651,1.04626991109275e-12,0.00675561120167126,5.27687832999268e-05,7.5534198664286e-10,1.7223789974686e-05,0.374380382079776,7.08301086885483e-12,2.69270121412513e-13,0.0049632928496265,0.00209933269164043,0.00204853109007978,0.0210968538410748,3.02775212316411e-12,1.53927952097982e-09,6.84307997667919e-14,0.0108156556363272,0.00627169385043331,0.00390074462975774,3.24868609166766e-10,1.85016718430644e-05,1.1602752759431e-09,1.88594138702148e-11,2.12666586473427e-07,6.72729425082354e-15,4.71685799277303e-09,0.068093590936317,4.83920194589268e-17,1.28252901183483e-12,5.21187826373859e-17,1.16876596091557e-12,5.21120139790658e-17,0.000800414874928059,8.26163040717391e-07,9.26332990492914e-12,0.000171473468570376,8.07484457722572e-12,2.22084242343016e-14,1.86011775710985e-11,3.22436090113106e-11,2.99064302367442e-15,0.0482803470588768,2.23478186678563e-14,1.48301839806465e-08,0.00802730888568166
