"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47"
"X88.1",8.47399322528659e-14,0.0141826566625,0.0370040140225293,2.75340184198014e-15,3.90643565249138e-14,1.92522483218595e-08,7.13138838179182e-16,3.9969476810118e-19,9.04739641651316e-32,0.00456583066150621,1.16658085612419e-08,2.30424543919379e-47,1.88421883275595e-15,5.35910430051788e-07,1.17205718315387e-10,0.187132908371999,0.00785606127472062,1.38490291103758e-07,6.14479953929504e-12,9.80170543260574e-27,6.70814853133706e-25,1.26248986530106e-12,0.0406446108734216,9.75085103528892e-15,0.32686724280741,3.1888689816296e-11,0.000204405854488282,1.40992550665902e-22,9.7462321844217e-16,2.24004788162739e-16,1.00708418857576e-17,1.83751332092712e-08,1.46550531345941e-12,0.167736370210743,0.00204753052136463,1.60165164072033e-10,1.39077891326579e-31,0.00149922289032478,5.09643818572862e-14,3.26371098215882e-26,8.07109338280565e-30,1.41557483185546e-07,2.38430426626594e-11,6.31118266820415e-25,9.31142146230461e-16,5.29762586970514e-13,4.09380430470335e-20
"X76",0.000270425060958555,1.24797688965692e-37,0.017390073026733,3.26189792178554e-13,9.67516494438437e-20,9.08120172432544e-11,1.80334316622032e-07,9.25186290765696e-14,1.92650935037226e-24,2.96030734557679e-19,2.83388350882152e-10,2.28572894762351e-37,3.69257392176968e-31,0.00379859676626253,3.06231501608223e-06,0.280157257287041,1.35840312600022e-08,0.000129926587439585,7.27925853842082e-24,1.09763498835331e-29,8.73840275471416e-33,2.70803324393532e-12,0.106537433596355,8.64110870777934e-27,0.121465741451086,0.0130731500867359,1.53575126198589e-09,2.32319890461971e-13,2.28658874570549e-12,0.00542536331718226,0.00693134964891459,1.30658982139069e-13,8.51285630246761e-15,0.202329885791555,4.82690491440514e-14,2.04528732527153e-14,3.14094236440367e-10,1.2350542154697e-09,3.34722438091045e-06,1.23552205394426e-33,3.14962960355896e-26,0.000714838728918153,0.000789090293915593,4.84594442599981e-14,2.62229224263368e-20,1.08121118508081e-20,7.93930201679923e-31
"X75.1",0.00871095896677648,0.0131173890737349,1.96601444182566e-20,2.12824494100677e-09,2.32319429530777e-21,1.08374815454287e-07,1.46188558766737e-18,7.55280629969369e-12,1.94192355835146e-12,8.5211596443449e-23,0.000213230748955677,8.00509607022606e-06,2.18779598965829e-19,0.00755783564343844,9.98869367382012e-31,0.23918647710543,2.30341726912704e-16,6.40585040593072e-13,4.27351266060702e-22,1.45329633969416e-06,3.43165460563625e-30,7.9780685083611e-07,0.270003324241085,2.76983275201435e-24,2.63848928837015e-06,0.0191905871675032,2.30315713802459e-08,1.27125686136787e-16,6.84804765345944e-08,1.48846012612757e-07,0.00805905928971134,1.54305047044987e-06,4.65826206374037e-07,0.155801698439824,6.61562062994102e-17,1.83179371495648e-07,0.0188782391755717,1.60761700343028e-11,9.72676418009086e-05,8.68407594786727e-24,8.36626634422835e-19,6.87397343726649e-25,9.97960748931097e-25,9.12933718725114e-13,0.0375955955444441,5.92427370642069e-07,9.62007486326155e-31
"X120",0.00581644653046271,0.00275595622839164,3.99327568398629e-15,2.73300177558449e-05,0.000154944180749719,0.00057198440424478,4.23840811076653e-17,5.72809352757394e-05,0.00693242539394519,5.04139174606135e-11,9.24328449696164e-08,0.0162623696821084,1.19404191381534e-09,0.00069470756289231,0.000348481718071851,0.101338847456136,0.0112202992610239,0.00450126597735264,1.23727466721719e-10,0.0170677975558319,0.00836822158491217,7.92599489117082e-10,0.394363149856273,3.21952587697157e-07,8.49546545958455e-20,0.00234300337333862,1.29675645537944e-07,2.7967093639668e-07,8.89039531014018e-06,1.1267789104104e-18,0.00594140676740685,5.94477429697813e-12,0.00879142410715299,0.059437731868986,3.255323344056e-07,0.000740477383873507,0.0145868685461447,2.01280496505573e-10,5.78906512060898e-10,0.000188480141624215,7.0549933705469e-25,1.49699634477076e-24,2.34549419040452e-22,5.62445482145566e-13,0.0948296005445718,0.0518513943617162,6.04253577310837e-05
"X138.1",9.428600563112e-12,4.12592012110305e-18,0.00561807264113076,4.30206794578932e-16,0.000476572127005724,7.36906895612992e-06,9.95393530851397e-06,0.00303450411027913,0.0054680866442933,2.42152331611689e-10,1.00117488086554e-21,3.58865398884083e-23,0.00211174771764702,1.23239477017588e-11,0.0324707978268688,0.000246496767203888,0.0267566081574244,1.03487436801522e-15,0.000185601408749334,1.16857589855399e-31,0.0159469461403151,0.00356451979919596,0.33512081427003,1.63322670285865e-13,5.29349464345746e-08,9.29582625290001e-20,3.00259329116395e-18,0.000635331841123761,7.24229536338438e-13,2.28202525326731e-21,0.0103608623663668,0.00115244304709024,9.05171094253066e-13,0.00269766251205813,7.75951609076743e-08,1.32196989011591e-14,6.98255475460307e-14,5.94783473259967e-14,0.0206056382883498,0.0553743380867737,5.30390436166838e-21,0.00348056271935117,3.60560522732068e-13,2.79881861551708e-17,0.0964794574557874,0.211468334102231,3.2573924798645e-24
"X90.1",1.51327469539313e-12,7.33970109872773e-16,3.56916044353148e-05,5.73039854520409e-24,2.85981588015605e-06,0.000125764685766586,1.08140463941439e-05,0.00344440516715754,6.34752684913768e-19,0.00839200309686294,8.67046944614864e-22,2.96176027695482e-27,2.52844209927473e-34,1.05868928220857e-08,0.0201299073495711,5.91874588931627e-32,0.012878429924413,8.40222574208844e-22,1.24066943600104e-10,4.17549546439611e-35,4.13104845424579e-05,0.0931183777948756,0.151895151614084,8.60017689378037e-31,9.97933365213152e-06,5.94849224791307e-15,1.75516944410397e-11,4.24630429714324e-17,2.25147831427412e-21,1.32620316430759e-22,0.0136336680835974,3.19093869374617e-05,1.5582368036212e-06,3.41356887442073e-20,3.13827342027191e-37,4.81074461261285e-28,2.04289309387413e-15,3.78626364754283e-14,0.0324340236527976,0.10746477683232,2.93982785084743e-30,0.00147355822671456,1.67666455225528e-08,7.92582455233178e-12,1.39349988882271e-13,0.353108714812972,2.76626834872907e-53
"X158",0.00770723299675995,1.48428020606445e-24,0.000251062561358633,4.0991104167057e-31,6.07010498109047e-12,2.51037238117342e-14,5.69887656625402e-12,0.0042368142501533,1.06445530545876e-30,4.78007011615166e-14,4.92752659398065e-13,2.33985704459438e-11,1.5902993091218e-29,0.0137227740947695,2.61810859459721e-11,5.01964778179677e-18,1.44363758898102e-32,4.05150121997043e-22,2.0762404094374e-25,0.0360042444980851,2.85250666011585e-14,0.285162275889916,6.65864790931501e-10,5.20392409446387e-21,1.63962710715039e-09,4.22737259260688e-11,4.07019481138427e-35,2.27204059094925e-29,2.81989449516569e-22,8.72862751090047e-16,0.0223758721817125,0.00102347860640566,0.00109616997094609,2.78389322423986e-06,1.60960552823178e-22,7.18570298975933e-23,0.00499878350994675,2.82909036196452e-15,0.00822311554661663,0.0977141144411015,9.78811893983708e-43,4.35780063714392e-20,1.29596336271466e-17,2.66338762451902e-09,3.03077011192439e-76,0.325904150426118,5.19570044114543e-49
"X191",0.0012345726217929,4.12676774712283e-18,6.36939389418329e-12,1.71955494843137e-23,0.0043951933171099,9.89113606828786e-14,9.03301455737962e-07,5.78013075086483e-09,1.09950590384273e-08,9.90451442361529e-19,1.28805197527125e-12,2.36908197885849e-11,4.18646486220434e-08,0.0266032882458171,7.7714479262575e-14,9.13188686828071e-12,5.15081087615118e-32,5.19505891047351e-15,5.2159390365044e-11,0.130117071557854,0.00528168642408606,0.414613105393838,1.43363913111144e-27,0.000128032172805233,2.12554040242742e-15,0.00356591509193802,4.29964099920551e-31,3.41296951831587e-20,7.03463974392586e-23,2.49712832442502e-10,1.58298874832516e-05,0.00791938718171256,5.44100174409005e-10,0.0110461108804721,3.93426086480731e-06,1.22208121632901e-16,9.76648394280985e-08,3.24896753623561e-11,0.0620748779290793,0.0146058051196485,8.68236892518594e-29,1.00750122870068e-10,2.30400201583445e-30,1.61301878545557e-06,4.7433104473644e-10,0.138402739797243,1.43390368006484e-37
"X109.3",1.54886433967066e-14,2.0930602854999e-22,1.02340306056419e-17,4.99518821257235e-13,0.0165826284111725,2.63439030582435e-12,9.65384508742941e-50,0.00125660008531441,0.0263759141803176,3.00884176204501e-08,1.82882199083563e-22,1.87132407866619e-30,8.37557340984017e-09,3.58982327623113e-07,9.57839910111902e-12,2.2278959756564e-18,0.0663165443712631,2.21612282101437e-21,1.12420585298695e-08,0.12906558890673,0.0099539934885812,0.303488008097072,0.003877227431724,0.000242881745065414,9.98805179359167e-06,0.000305826346914165,3.64738329442783e-05,2.28651886256149e-10,7.3724975106939e-16,3.10462236189818e-15,1.05116832093101e-07,1.75053426431576e-08,3.82177352509884e-32,7.54749990172443e-16,0.00649357369554692,1.62373370322948e-10,6.67499944843942e-12,1.03307369764748e-06,0.25508910753409,2.22872369980231e-42,0.00307809397929868,6.75290716975059e-12,8.23287737768679e-31,1.89534268323965e-21,0.00381577616355836,0.00309857466909341,0.000179830025595683
"X80.2",3.59504029012842e-11,1.24369116430138e-12,1.11912165557102e-08,3.0568091482732e-05,0.00755929728284252,0.00187450142687563,0.00355072629860928,4.86219587544435e-15,0.03257123505481,1.447195172991e-06,1.89965959416599e-06,2.34362668224375e-06,9.37343403889591e-12,0.0175095155455904,4.22831136961617e-06,3.02820399195526e-17,0.109697301066133,1.002614944457e-11,1.69837860014894e-08,0.0699027786510756,0.000873794770256002,0.0816900257681431,1.93666385572395e-09,2.97766253422837e-10,0.00122687291743331,0.00131040311595157,6.58459084613096e-06,0.000357923916532296,9.36670934886926e-11,2.97623153263504e-05,0.00542515683718745,0.00304902722400382,0.0352135419353427,0.000120410045194614,6.29271906089876e-18,4.84138616108154e-16,0.00193823225497394,2.21025016226693e-06,0.444336324568283,3.10010081489114e-10,3.59714969747204e-16,1.13119768912496e-11,4.7607423786536e-13,2.08665644545197e-07,0.000431305240026614,0.0103788636100919,4.23376318668253e-09
"X130.1",0.0914831263058934,3.76196416231744e-13,9.46580078311383e-09,6.20986599388865e-21,2.86231230765553e-21,2.44609745547897e-14,0.0714368306335689,4.41345220717501e-13,1.09942624443011e-34,2.03945514299896e-21,0.00789395772155971,1.42587036034792e-23,2.35622329424629e-21,0.0425301233720656,0.00637599298698115,7.13385855744345e-10,0.0185509854486603,1.49084156034003e-09,3.61583036147673e-26,7.22839030851602e-07,2.97630112002445e-15,4.05578085101664e-28,2.41740664120108e-25,1.77622105929423e-08,5.62846833094843e-22,0.00138211937951646,2.39666102682381e-28,4.41963586641814e-20,0.000144796412142511,2.95794029445892e-12,0.0145351484700888,0.00827697441406448,0.170548564768108,1.23016365810333e-12,1.42506317854612e-23,4.5597825923388e-15,1.22463666433143e-15,2.38592469984839e-14,0.390112205898458,6.29135611225025e-05,9.91521174382505e-34,1.49252049053409e-06,3.67385214052454e-17,5.34835119693439e-09,0.000412610537925893,0.00356351090088831,3.01060841821885e-40
"X118.1",0.313799247497603,1.83894672170464e-05,1.62207437853465e-38,1.42387053851695e-09,4.28923896200448e-18,1.47224320097556e-08,0.0854441395332292,0.000138982157572592,7.32910390199186e-55,0.0227718268137096,0.00262221951412646,3.36890302750412e-32,3.81313128629371e-14,0.012568262597522,0.000672549238283951,1.84126517288601e-10,8.00689031395197e-31,2.17759674540944e-07,3.20963038207025e-08,3.40756979076574e-34,3.61951211826455e-20,1.52286196457875e-14,0.00013549941465202,9.51712367559841e-19,4.363994612288e-28,0.000459181212093387,0.00108666370571529,5.91253163671946e-41,3.4353318745579e-08,1.2396362993414e-17,0.0126602819116609,3.18892707496236e-05,0.196919942299913,8.82809978795944e-33,1.3391004240868e-22,9.82534052414122e-06,4.95300216085516e-24,9.99370443849045e-05,0.162052468109591,3.73774951160905e-16,1.00664653736501e-11,0.00554449544569824,1.17312634155936e-07,5.49747804287897e-24,2.5212003367466e-10,2.04493182265263e-07,2.24717203233885e-29
"X122.2",0.445672178168151,2.21412021792296e-23,0.0369929229311028,5.77708807966163e-07,2.9242754795337e-08,0.000997225972286783,0.0358484028110929,1.06266180873671e-15,3.02152910728831e-13,0.0293403757135883,0.00913644823205089,3.37077016833189e-06,6.18724796339727e-05,0.000994696946284005,1.00655403432731e-07,0.00905834245983561,0.0232474254778321,5.07523940994769e-05,0.0542905204088445,1.62426122489644e-34,8.86562843613946e-06,8.10048868409681e-08,0.000329396580760661,2.18124620063263e-14,2.27826723634889e-11,0.0030875106214375,0.0179033355948237,0.0108407137267028,2.41125961706411e-08,3.7088796851912e-08,0.00272305022220024,0.00205014374404156,0.0834641049144866,4.27182697058405e-10,3.25945157601917e-13,9.0323141260653e-09,0.00272581764743705,2.95095855433498e-13,0.0218345262434266,1.57189125606045e-14,0.00126817785056749,0.000728090304947039,1.88384929270614e-05,1.06489210127009e-08,1.1266248817007e-06,3.36498919238321e-09,2.83275704465079e-14
"X111.1",0.291373065834704,1.49285829068174e-54,0.210327636153871,7.03627942633532e-07,8.85795766432229e-13,7.0417297701139e-14,1.44120726667506e-31,1.21904158260536e-19,2.05103596223799e-07,0.00172428102317436,1.37500240258717e-12,0.00658881085102397,1.35025195510445e-22,8.07214067916478e-08,1.53171285722578e-10,0.0108457174072007,0.0680195543940954,1.10643883106435e-07,0.133102477967825,2.24184644900679e-29,3.17402677627016e-07,4.64875286167056e-31,2.46287969760977e-14,1.92163872508899e-13,0.00103727967527115,8.8724326728296e-08,0.000207034706386253,0.0387149764222925,0.00462770539477864,0.000271410878436476,6.79891097621776e-05,1.79588178830443e-07,3.18753432151116e-22,5.54823026483119e-05,8.6933348213337e-18,9.57129942194815e-09,0.00374591863403064,6.18091268839794e-28,1.09194255860075e-15,9.65090143165446e-13,6.37001954535656e-18,2.54638750743552e-06,7.647236964934e-12,0.00663626057600722,2.08933392661679e-17,4.61545071872201e-15,3.10492419289861e-27
"X118.2",0.113184315223228,0.0503808985863912,0.373298572347877,1.71088489520437e-05,3.34835394678019e-08,7.37532482290678e-12,3.00199069452539e-37,9.89502724845422e-12,9.02161050826586e-12,0.0153897749397705,4.76290123645542e-19,2.59214800196244e-10,1.11937300750076e-31,5.53103232357827e-16,1.07001911822034e-13,0.0141869846925807,0.0422597192420026,2.29643567323514e-07,0.12233030014091,2.08244090387088e-19,2.14224668600368e-11,5.51112361022761e-08,2.24279612852013e-16,2.23138688565358e-09,6.83208831419481e-27,2.72237179940848e-07,2.9747607013736e-05,0.0206675002242944,6.92952442429153e-07,0.000369358215959132,1.76925972419291e-05,2.65790929317283e-11,6.23892593660512e-31,1.95475281909206e-09,0.000322166758954071,7.86513803396399e-11,4.22596240846014e-14,2.26572836784906e-14,0.00545782717181486,4.1036683616513e-08,0.000271295888561132,0.00732982559161037,0.00787328692862483,0.00485880693192304,2.25002549199496e-24,4.8445638874158e-22,1.38604345853428e-09
"X108.2",0.0453772063882826,0.288062505250188,0.3276920316863,2.83469968113445e-22,2.74240942181629e-07,1.12057665975758e-12,1.63063342600231e-26,4.18595934392186e-22,5.92188072519296e-14,0.0611740196652165,2.18429295145558e-10,1.40357504702631e-18,3.73002168531977e-10,4.44942284755155e-11,1.0390767346535e-15,0.000411385773542166,0.00545495565861902,2.88389784000429e-08,0.063719797251993,2.24506320548286e-21,4.97534293155283e-07,2.61386393078641e-05,5.19448519427296e-09,2.97737123075415e-14,1.55557829337766e-10,2.52247418287443e-09,0.00110986418606816,0.00599816750489177,2.16892212805573e-25,8.5186670472821e-15,5.15193338139947e-17,2.64986373715753e-29,1.19775310539944e-18,0.00468506234461193,2.09506531919258e-20,1.78794757020485e-23,4.19706273786598e-16,1.38931221309448e-09,0.0230169788565879,8.8115584409894e-11,3.25599404175705e-15,0.0158928654903687,4.61827477525837e-10,5.26352846206878e-23,3.59406413229575e-19,1.54680981327417e-09,0.00117819812575105
"X160.1",8.15507551609412e-07,0.0585736574048384,0.019873775780336,2.02109824102505e-16,0.00189209598623993,0.00270667047592047,1.92509205036442e-08,4.42972605743027e-15,4.99884425992609e-11,2.90146538147492e-10,5.66798614516081e-15,0.000152336602357237,0.032107764447602,1.49602578757104e-05,4.37704640713593e-12,0.262574773820423,0.00753703527181138,6.46979452788379e-12,1.37098787821495e-06,1.7690120073035e-07,0.0086468882040034,1.35736088481692e-07,0.0192755791042768,1.26866549633649e-06,0.295822253137826,3.38157671311367e-15,0.00286587865792982,4.20679231227696e-22,2.31578208671716e-10,3.65254945684989e-15,6.20834386001034e-10,0.00758093207617953,1.70465753627045e-06,0.0610100519023646,0.000794251691632877,4.79441113498727e-08,5.23432073805772e-20,0.000837814927077587,6.84121806165166e-14,1.45348492275622e-06,2.66874917791394e-11,4.6325813596457e-29,3.07213859750116e-24,6.22661668602871e-16,0.00249926704570307,0.00285465097069056,3.45267299629648e-19
"X82",2.7410577852685e-09,2.96296389811615e-14,0.0125443768160162,4.86634194781916e-20,7.49028065295833e-16,0.000166406586640637,1.74716563138133e-08,0.00050739798947778,3.62266422228006e-14,2.0779100853998e-23,0.00759024830151054,6.24684336808075e-15,0.0153949111427505,0.00201033299763434,0.00676240578084758,0.39458749788829,0.00721453987617419,3.26210634032004e-07,0.000764033156446355,5.21101654782497e-09,5.5016818197866e-08,2.59682197591728e-09,0.0588643589233657,3.31484555281226e-12,0.117337757163243,0.0154915274491626,0.00658222159543821,4.07076092931465e-09,4.64570040904876e-14,1.68662122799276e-10,2.04145953934308e-06,2.47661348450117e-10,0.00136991970226556,0.0641099626084311,4.70206635902433e-09,1.24854868895402e-20,1.63484841880747e-14,0.00279639156908298,1.2454509717388e-11,0.00646237458622119,1.35766701248432e-08,0.000153305377380493,8.23533020041333e-12,9.03137519845705e-19,0.0390442526357063,2.55006125656732e-07,0.00374128342895475
"X99",0.000948055572399571,5.88050494516705e-18,4.43108324081621e-15,1.77535572103583e-13,1.6901634971607e-22,4.22086530794209e-16,2.99204216395269e-30,0.00627189012255953,2.00227784432603e-14,0.0041209847212405,1.92536276603193e-26,1.13600386465062e-13,0.0111049966906002,4.96239170551854e-08,1.96820767986516e-14,0.34534119820878,4.88859510208254e-18,6.57656373567935e-12,1.72889516568773e-17,7.22507789671419e-06,5.73232252466533e-23,3.47915229770404e-06,0.174095633985299,1.59835029226753e-14,6.07589882397525e-14,0.0286697399070391,0.00153047700562896,4.76579538976893e-22,1.00342039823823e-23,1.29230317475474e-10,1.00886189555481e-14,2.77246747511971e-31,5.5138137316914e-06,0.0304493444452909,6.76776279602197e-22,1.41298799420183e-13,1.42511136729506e-10,4.29054913698178e-18,4.87590092679701e-07,1.13385026801383e-17,0.000597684257013941,3.36386087421173e-20,2.43059795846426e-17,6.36182414831093e-05,0.166309351638457,0.0190314979477267,0.0297537627559771
