"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48"
"X177",0.00372301475050014,1.18614065577883e-46,2.48908576217776e-08,1.07655480668285e-12,2.85062559966523e-10,6.14683707675917e-10,2.63000578147044e-07,1.49380380393103e-14,1.34858992294861e-25,1.74522040954374e-09,0.00017593963910423,0.329255353464237,0.02773947156704,1.23761723341929e-13,1.6822107270287e-07,0.00373904046233229,1.71806506232914e-18,0.263730721191101,5.53894332088702e-12,0.0200954140430513,0.00277536601724126,1.74859958458732e-05,0.0476885610906026,0.00220751356724652,2.01223232319199e-11,6.56372480572725e-24,5.1994363517781e-15,0.000167546682935023,7.70334829510437e-05,4.46607673007239e-25,3.87277202555569e-16,0.000385724581453592,0.000373703606696446,2.67480515687323e-12,3.73681467106323e-15,2.25202669237806e-23,5.76256121576451e-12,2.06117450938685e-06,5.08897985069279e-12,3.37081896470462e-15,5.62588171434324e-11,1.23838645832659e-12,0.0591091745305612,2.92126044392186e-19,0.0186170576240245,4.87145381200321e-11,8.21809011142765e-13,0.0465439257478449
"X207.1",0.037482438623259,0.0021334689663255,3.32014568507475e-07,7.15385118356202e-06,0.0466941465322065,0.000420868232920926,4.58509384872172e-16,1.02316119619837e-12,3.85553586197694e-12,4.87074611792619e-22,4.60522564733207e-05,0.442683610248715,0.0283258653649538,0.00136439343419255,2.49731984745355e-07,0.00884256346479716,7.48501915341889e-14,0.0621141045656943,1.76010961075878e-14,0.0441345103093324,3.38936598928396e-22,1.05037951057106e-06,0.0415859970165704,0.0118759670908809,2.45002658262734e-10,0.0179595993503321,4.84401147695806e-13,0.0122128890685902,2.48817945405334e-06,2.31902764485616e-10,1.26078176006008e-09,3.38515532059512e-06,1.07704609340783e-10,1.32330693501899e-09,1.639824041752e-21,2.52148806905229e-19,4.49228242806744e-30,1.7750131601316e-08,2.96588852189993e-13,1.40796795007322e-11,4.11494902476015e-14,7.50992582510205e-11,0.0310695293512632,2.83014598211551e-13,0.0121753470138377,0.000287904657821962,6.64831632118612e-14,7.83618668244641e-11
"X148",0.0857412198391601,0.0345098296763235,0.000456633886792921,9.63669087215532e-26,0.077585884045845,1.21619944376241e-06,2.22805968830963e-12,0.00332702104784592,2.13648764800676e-14,2.84422510386854e-12,1.01648266383652e-33,0.315141272229831,0.00307220895174077,0.00171837753066666,0.00214708123535037,1.32798614749957e-09,0.00371275708183801,1.2304188390982e-07,6.03970181556774e-05,0.0284417496462025,8.97137902728093e-32,1.53116398613423e-14,0.0478843877705432,3.37156681463769e-09,1.04441839942139e-06,0.172380729824369,0.0101796317772169,5.39845488091443e-05,7.08567391133055e-27,8.53094188361164e-11,1.29497748180945e-10,0.00434032142137414,0.0003406706084883,6.94472622802685e-10,7.61204340222631e-23,1.83649989224451e-22,3.0006330845282e-65,5.16331689724378e-18,0.00155989769830041,2.0928769428173e-20,3.50378868343946e-25,0.000244451390075819,7.13789885964715e-11,0,2.18478323736763e-06,0.00108169114076756,5.37467251141634e-16,8.06880237147299e-46
"X118.4",0.132876088286367,0.0483313782120265,0.0046230346653074,5.95799618227914e-14,0.037028913040746,8.80342213112728e-08,7.57398660684132e-15,0.00895021409347965,2.82072674400218e-10,2.11547129271459e-12,4.44071900406749e-19,0.10164336205947,0.00765401551352619,5.29072502425287e-05,2.56882581666523e-13,5.60832769852901e-10,0.00624818043193205,0.00543033214831183,4.13887523099679e-12,0.00929290772928355,4.36885915050277e-08,8.54060588154193e-23,0.0419283812575591,2.21817190739193e-10,1.79996507522787e-11,0.355372081673125,0.0221399666411087,1.31596994951033e-05,4.13456805616634e-36,1.35605887192389e-14,0.00286966012948362,4.7728826095552e-09,1.1782524640439e-05,1.88008380561552e-16,1.61420707402133e-10,3.83026912920592e-19,0.00156891208453589,4.36970693970239e-15,2.55732403898312e-10,2.13671605831751e-12,1.67762091025225e-12,2.49977775164995e-07,7.64666237865359e-19,2.91447181261284e-07,0.0156406612803571,2.23194394360869e-07,1.59267725822083e-26,2.11445735668798e-39
"X119.2",0.141952795050692,1.97706193249381e-31,2.16916149872136e-05,6.25935206248235e-07,0.0135382739866941,2.04229599300321e-14,2.79101888033036e-15,1.01982068357448e-18,0.000345330773845099,1.97500880692789e-17,1.65927728998827e-08,0.0188003143938696,0.0206992936876671,0.00317072609471971,1.14807427907418e-14,3.67925297994657e-07,4.08544973886231e-05,0.0150760420084428,6.5472888102478e-12,0.00362264068588704,1.29374347382932e-08,0.00025649449843975,0.0315485347129802,0.0101982321322757,3.81329203324951e-13,0.363812244616464,0.0157978773053042,1.23561201628369e-05,7.40696734755142e-17,3.77832646590686e-12,0.00106936681473722,8.19601194524313e-07,4.32322656570394e-09,6.25224415652212e-07,8.74916017200849e-09,6.1582349552854e-37,0.16286460534423,1.02620667715259e-12,7.02107544138898e-07,1.59703949679246e-09,3.66947227961845e-25,4.66734539470238e-11,1.61245004996268e-24,1.16269620431391e-08,0.0267393563305996,1.0183003009997e-10,5.85705079425255e-16,6.84344460246446e-19
"X183.1",0.0611009608678335,1.00504310020632e-51,0.00177978296064206,1.80125104203545e-21,0.0382791915913645,8.27624201416536e-18,0.0127967109355288,2.04345435200946e-37,0.000163437865151823,7.62459179245267e-11,2.37978980629045e-29,5.57477483631862e-12,0.00547905397956481,4.90079170099043e-18,5.18496907417743e-26,5.88057391424244e-28,3.10147921211832e-12,6.49463529343469e-08,3.20393055077835e-07,5.41966468568261e-46,2.69670272392829e-33,9.31904914392439e-38,0.0419787574681098,3.19757867335393e-10,1.66252564443114e-16,3.81652116001635e-24,0.368084543441936,0.0197827727039576,4.78531681823204e-14,4.14670006325222e-20,1.16855814376421e-30,8.74801900807079e-07,1.64094164026706e-29,1.67469873117917e-14,1.24905775885567e-16,0.0781186353906346,0.147547349375011,2.11429697338184e-17,0.00775918046510357,0.00494560745046755,6.02176866811932e-50,2.58805982249777e-28,6.34066968780893e-13,4.64393706217788e-10,4.49889857026112e-39,7.16186647377226e-25,7.65432379485838e-23,3.95318548678645e-13
"X222.1",0.041519068232065,0.0760502435815003,4.19972029583856e-07,1.11300049139537e-20,0.00210812126338796,1.40024673432162e-18,9.00543413334571e-10,6.067291077959e-08,5.09382730357197e-17,2.22724312785863e-11,2.2272980750745e-18,0.00607748792200951,0.0206958575532819,6.81775592637497e-09,3.10498641657611e-15,7.46858503654323e-27,8.83570303868463e-12,5.38409199991885e-06,9.77349474316191e-07,1.39082214502695e-09,5.25292343887007e-12,1.56597636066379e-23,0.0671065759646605,1.06110004095029e-11,4.3566297362301e-06,5.15739450880175e-05,0.38082041101034,6.15110878908918e-06,1.36789720246753e-06,1.3134941557849e-16,1.00993900380007e-16,0.0134541295759515,2.32457262311705e-36,0.0351056373147444,4.82268759727831e-13,0.116119413384913,0.0124632322245018,6.70927367229511e-10,0.0016250345022795,5.18201043286159e-07,7.19292003760693e-05,2.08392724942707e-21,8.5301337121004e-15,0.000961862014539715,8.23187747664888e-11,1.91145817700562e-15,8.21800166938177e-15,0.00330788861458254
"X144.2",0.0138656252281971,0.0872572231215726,3.42880131019669e-19,9.39157957567935e-52,3.82833513529062e-28,1.77569887321355e-26,1.429728018132e-42,4.91403641474489e-13,8.08455349386412e-18,5.15501274642409e-22,2.70271162561319e-28,0.00520962259853675,0.0305028487827559,5.34183214530393e-10,3.07833155943791e-11,6.6721887166155e-15,4.33756263884695e-16,1.55974904220012e-15,3.93995174785673e-23,7.14269637961534e-19,1.48690417007715e-24,2.1331033937363e-19,0.117344170786395,2.01685908245184e-20,0.000248109082557665,1.74115994073616e-13,0.25778187155206,3.64246114198816e-24,3.81066875158839e-07,1.1670143222587e-21,4.8789135319008e-24,0.000579889832403061,1.17672911154016e-33,0.107820085310846,1.85353394794844e-18,0.160244843621815,8.61404962241872e-43,6.47627708944037e-17,3.68360608916708e-14,6.89026470124468e-29,1.19447609996356e-07,9.51923947273771e-23,1.72670186043411e-31,1.14869577016372e-14,6.66208774505064e-23,7.6684256032192e-34,1.92525586939543e-30,3.52892716523719e-06
"X111.2",9.04205955862034e-06,0.0553799066016535,1.64144292909039e-19,6.21385725958336e-66,2.3748999221689e-31,2.26438590366987e-20,7.3734903526108e-17,1.08969893868174e-21,2.33806126898297e-08,5.39041926426231e-17,1.62429225651949e-46,0.0120754563187505,0.0275871414888418,2.72654444631123e-16,6.29989059740837e-24,3.21971703090899e-11,1.13563286511336e-15,3.9849926242851e-16,1.23648961171304e-12,3.6185385953039e-29,8.23342894420741e-30,6.99990955033822e-19,0.190256495609813,1.49975674334144e-13,1.43276692876543e-05,5.62833487096545e-24,0.126371691915542,7.91382758155473e-18,1.82889094482013e-13,5.99410874789926e-27,1.0812951898551e-15,3.22108055560669e-19,9.00282636361927e-17,0.164927537098609,3.16297210215728e-21,0.193640290611435,6.57290899903187e-27,8.10477919756457e-20,1.15805068618352e-05,1.19846676737375e-22,7.02471055933768e-22,1.06781165105509e-24,3.80166172997181e-34,6.46895900630213e-20,2.86969229818779e-40,3.40187106666469e-34,6.76211489153285e-32,2.80537406288457e-09
"X105.3",1.04138993679557e-12,0.0123290223934835,1.37516092535916e-15,0.013811173074593,1.94444868634222e-13,8.28597175739871e-20,0.0559702068198573,1.64938112518002e-34,7.34787431867278e-05,0.00360579813256871,4.2056034312955e-25,0.0132445950193112,0.00644948372406608,1.69806780226557e-15,7.72617176409454e-31,6.16353020972633e-19,1.33540207437143e-17,1.11336859828268e-11,6.74714325995476e-07,4.17360265379305e-40,2.04305177965603e-30,1.26345704828674e-18,0.263891597764422,9.17056573449158e-06,2.01450388887065e-09,4.26781858149161e-08,0.0308258195266154,2.66707915501032e-18,0.00093496509570767,5.05422779488702e-13,7.95954080043814e-22,7.05925092882595e-36,1.04295907786839e-19,0.149729294146448,3.96040894137792e-12,0.203626630527992,0.00214047866123569,5.03214594100321e-13,0.00429915568765113,1.27700153014884e-08,9.49268286745089e-12,2.12591608918958e-21,7.50106320257464e-23,2.83233752878056e-15,1.48457952308908e-24,3.13157777292297e-16,4.14221371671667e-12,4.66025140447251e-06
"X63.2",1.29721482631932e-18,1.88628111464407e-12,2.90253529593464e-21,0.177432718313726,2.65862212578534e-08,1.00303757648926e-21,0.128113797116016,4.02813580491641e-32,8.45392400884006e-16,3.42892878865777e-21,2.43240327980869e-05,0.009868963887085,2.00819836877648e-15,3.69788113377161e-20,8.52850918715143e-22,1.11454286916324e-28,5.99030082077249e-21,9.65351647995688e-18,1.38312219396583e-06,1.40589399163842e-58,2.81443555758959e-21,1.0534765533876e-43,0.307927890339643,1.62285887382595e-18,6.12750499181103e-17,1.17251003941846e-07,1.19241457450536e-25,4.25210117773725e-14,7.23625873778328e-22,8.90861537117533e-12,3.63531459234604e-13,3.83881881452921e-19,2.63518608636744e-34,0.0492815463999716,2.43277858824633e-06,0.156557504030739,0.00188814952874489,2.2657089396881e-17,0.00171775391240914,1.72274703732537e-23,1.07720212499258e-22,2.02862751098983e-13,0.000336098902550745,4.74067381460162e-16,1.38594128334523e-26,1.35999817747188e-18,1.38333045848666e-25,6.11550318304526e-09
"X73.1",3.51426041010359e-39,3.00627118897398e-13,6.70045534348896e-17,0.308512167049446,3.21937921423841e-20,1.15934181233581e-21,0.105891999867392,6.32970478051725e-19,3.41864374571058e-11,1.78028592472223e-14,1.75680349054093e-16,0.00203368371390798,2.79696632049061e-18,5.66787265543185e-11,6.27691598431431e-10,9.77762090831616e-21,5.0284923509706e-17,0.00484869068361081,4.59527962203271e-07,9.19112289915081e-27,1.22176716840417e-11,2.88151294807713e-40,0.316855472897565,4.82579886186053e-12,8.15392458424078e-09,3.21732598226492e-12,5.30111995720632e-21,4.24632856224387e-21,2.52957816218812e-32,6.57017484731855e-30,0.000459798582718894,4.02960450330454e-13,2.96470785304808e-44,2.71072159405748e-13,7.21375040701238e-19,0.0853748766030269,1.77037731196497e-17,1.92721184537772e-12,4.9463437282957e-08,3.7969943518369e-22,3.73856237670632e-20,2.1797239835039e-10,0.0581608720894463,7.2524167310996e-11,1.73337871297801e-36,2.54383474488332e-16,9.04294766043482e-47,0.0111572666583448
"X106.2",2.23886990877749e-34,6.48384327484348e-17,1.67134790285319e-08,0.249448105538714,6.9499509345662e-10,1.39343955985044e-09,0.00906321642892785,6.26004130798601e-14,1.78715570143085e-08,1.85899165191533e-11,4.90070513215169e-24,2.24223403902474e-09,0.00161476604915419,7.41726994264659e-19,0.00254411738581041,0.00783143343775167,0.00221371252081564,2.64275033607361e-12,2.52278132739344e-08,0.127703737948921,2.5410373504575e-19,2.387445587071e-28,0.304281259349641,0.000253073465286322,7.01432205583238e-15,2.51830822075687e-05,2.88362289868511e-13,1.90630723075385e-20,2.47153409830118e-14,5.71112671833842e-39,6.28883186177589e-06,2.18009488913522e-06,1.2098149405495e-22,4.75053986636783e-33,3.05246359843234e-27,0.0244727500829862,1.31904044242072e-26,1.1475916478212e-12,1.82839832883755e-10,0.000212584961226426,1.05903168409971e-15,3.00279746361992e-07,0.145603469686027,4.9280275700639e-09,3.94167432000375e-11,1.72900057000345e-06,1.5551117872593e-45,0.0123337766288837
"X127.4",8.1630981653189e-41,5.22306903043895e-26,0.00016329372350851,0.0954929740113898,0.00537140080533431,8.4089314330963e-10,3.66029858012415e-27,2.4814687919553e-17,1.08118027215371e-05,4.44235990689509e-10,2.7393122387536e-09,6.63790946636414e-24,0.00436114414424343,3.136743267192e-12,4.26759648181258e-18,1.68607986415739e-17,0.0071498694780741,0.0382893670036547,1.59526484862279e-08,0.169733063600901,6.11816272338873e-22,3.27124660069509e-19,0.243095008535129,0.000126103670271111,2.21103799903133e-09,1.99212954162328e-18,5.24591578483554e-05,1.28905323989031e-11,2.03883211817399e-07,7.76276937190123e-08,4.86049650579248e-14,0.00369696500377293,1.22431938133631e-05,1.24319083027491e-19,3.10232871178083e-22,2.25768129519258e-34,4.77260939837527e-18,6.03747748344859e-20,0.000484819293779074,6.87668322202415e-05,2.24851753421485e-35,0.00399746450821818,0.259386389882102,2.4392918621316e-11,0.00368097076743695,1.90712384657858e-05,3.19101244642492e-27,8.19688089623025e-22
"X64",4.70453475564129e-22,0.0127519889990304,6.84750956622168e-05,0.0259588999659203,3.936587003284e-05,6.67227029289242e-15,7.46182420689785e-22,3.03226679028384e-16,0.000140383542460629,4.89031982879927e-24,5.93061222715261e-25,0.0109498239223286,0.0182985688318187,0.00040012734937696,1.32482166704493e-24,2.42941010029569e-22,6.46091380093801e-05,0.207734228801225,0.00032320966811948,0.0660032451701092,1.71741612623716e-19,2.31168699479599e-19,0.164226998686814,0.00402683843096469,3.56221117658556e-09,1.33889675041399e-05,8.31741548449675e-05,1.11620298904417e-09,1.64578515128808e-12,0.00387955899776532,0.000856622158853615,6.69596417288072e-10,1.33039721550721e-16,0.00109022588706897,6.74744239092808e-08,9.07580396131871e-29,6.5411185019808e-21,1.43140620539314e-13,0.00594807895963775,2.41042343382472e-07,2.99689919149152e-21,6.93952646592517e-16,0.306198003195261,2.3512824159194e-06,1.8428869926086e-17,0.000839400286493412,6.27149176969461e-27,3.5825745946529e-24
"X83.3",0.013929677323786,0.0197447846184008,8.88814518745347e-13,3.36701012117657e-22,1.39559712752715e-28,1.65544158928969e-27,2.805888287341e-09,3.98621208145752e-24,2.00925915954947e-25,3.80379912026429e-21,9.87150978350166e-32,0.114525963098135,0.0365938001688331,7.52859878673171e-11,1.99701131661043e-23,5.9345935905693e-24,3.94345048253556e-14,0.25672080879608,0.000663315882475105,5.36184725260112e-63,4.16497915867618e-15,3.4068358866676e-17,0.09156832012925,3.55527238378481e-09,4.21975983727785e-09,5.47286276445448e-16,0.00205134780300473,1.32217441681084e-14,1.74449927640146e-13,1.0965979735284e-14,2.25613130049675e-14,2.87700934178e-15,2.46381117461169e-31,1.80202134750971e-13,9.78524504765468e-16,2.60085430992007e-12,2.93715472829052e-08,2.03397500387348e-15,8.30609587477634e-05,4.73491961401285e-11,2.04506815534364e-11,3.73198737037156e-23,0.293533150567939,1.49419104624389e-20,2.89350134224258e-30,6.95266579868247e-21,3.08806224058613e-18,1.98952843486057e-17
"X176",0.0768104155773816,4.25484399837201e-47,6.68453755933144e-08,1.16732486588809e-50,5.10087179881871e-32,9.45601256965767e-16,6.93614246750456e-05,1.54215281535468e-26,3.06125135557247e-12,7.18471845938637e-17,2.14242398780643e-22,0.262712812639348,0.0366948224848329,2.01565334026342e-11,2.04721471305935e-23,6.59594739440028e-15,1.97062007913856e-15,0.11638703506548,0.00236521352688451,2.71269095279815e-34,4.79481262928683e-13,6.143998971247e-15,0.0647425106799777,8.1713838045099e-06,3.50266777332218e-07,2.03810795912518e-21,2.68937946102141e-05,3.32690839459592e-06,0.00110678369485985,4.76169409564653e-17,2.23064081394544e-12,4.52502230100568e-17,2.36336065224329e-19,0.00269444310984032,1.99050268619676e-13,3.48559719752732e-08,0.000278171927573627,1.05197508153735e-07,8.71913230671428e-06,1.0828618687153e-10,2.02020853830362e-16,8.44990585508715e-14,0.230732843475448,1.94792249699483e-15,5.50540662685655e-13,1.7151354232517e-24,2.44162129453142e-15,0.0072724145966428
"X164.1",0.186281897115887,0.0010131839331482,4.07639883017501e-09,1.11021697334107e-26,4.86378313077776e-06,3.77159533141906e-18,6.13786159189773e-05,1.71692885582431e-25,0.00112874931479844,2.18966700752601e-12,6.26399184958196e-13,0.313487770230248,0.0335656871665221,1.29137683467082e-08,2.2402178573998e-16,6.757229137262e-20,1.87731595014592e-08,0.00979067487097089,3.1020774851695e-12,0.000146046293810709,1.33274477684632e-26,2.58018446781684e-11,0.0639102631078453,0.000560161801011749,7.30843930566973e-05,0.00916037439108724,3.75929547052362e-09,0.0087692011101698,0.00536985871490111,0.000342266577667219,0.00110681528666591,1.60756476942558e-14,6.48330312718229e-15,0.000155423688612367,1.81974825211925e-11,1.1864566906526e-09,3.27640003046614e-16,7.21262612984949e-09,0.00684559564073875,7.21001484010773e-14,2.64351460845399e-12,1.21202477568295e-07,0.140024486738047,0.00337941290933624,1.33942527600226e-22,3.83415476205468e-23,2.61638541918206e-17,1.66112567155758e-20
"X113.3",0.29260923357969,0.0329582631806887,9.62106791593096e-15,1.09440730307737e-38,1.75703526576867e-12,1.23967983078281e-24,2.6942844767003e-15,0.00103710258122271,0.000195729303246103,2.41045555430888e-08,3.16829633755463e-22,0.200938143148276,0.0161194947489596,1.23414421443891e-10,1.33788108069633e-12,4.15890290336104e-26,0.00862968169897896,2.43136273449463e-25,8.01501057665084e-05,2.2236453353916e-16,3.13314696494282e-26,9.66892121919088e-26,0.0720217838134361,2.41576297613664e-07,0.0016055680884077,0.113126768372132,0.00490370093214548,1.69524415803556e-08,9.50614391179365e-11,2.51174952289056e-20,3.25026017269663e-10,1.91348909210328e-11,2.75810771918922e-16,1.93820253399093e-16,3.08704249235542e-10,2.75995130003327e-12,1.71479300421235e-49,2.32718894716706e-16,0.000788352706204119,3.8969627833187e-25,1.10041389851318e-22,8.65346515437667e-19,0.0444920934847444,5.37674096074358e-07,8.29445083525144e-27,1.17378428921705e-26,4.09085762259701e-29,2.37081784073642e-26
