"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49"
"X105.3",4.41176852979011e-07,1.31701573070386e-11,6.70358692027793e-44,2.59943089474394e-09,4.42609969871455e-05,8.50607729678403e-08,1.00070009941168e-17,5.0215958863931e-21,2.31089872273126e-09,2.33989522572575e-14,3.75928992167026e-05,5.34905896600286e-33,0.00947913147123431,1.67298051696619e-12,0.000102860573698619,0.0036574967050686,0.0405107835039707,7.87440074519375e-33,0.00134368007477827,1.10977640117585e-09,1.15314805475669e-25,6.86069452453005e-20,1.20319776416344e-12,1.93446689266517e-14,1.63995253071782e-33,8.35646775164233e-11,0.0476023724063913,1.42558260972453e-12,0.00143918825487724,0.0273883821955957,0.368038477137367,0.0085621276754073,2.47216792940901e-14,0.0155110569570042,2.84970296546625e-15,1.7519969540914e-05,4.51351130027016e-31,3.62778859575485e-07,9.8811944969681e-09,2.55672171027345e-08,5.94239277566763e-20,8.79862024911497e-31,0.0446511407202672,0.0397385257748827,0.000479629718037079,1.181182641828e-32,1.25882220082525e-09,0.253797425140975,2.93215290750071e-05
"X63.2",4.68440810652787e-12,3.95335862162058e-34,2.17342227373703e-22,3.47669924356777e-14,1.5144300722306e-21,2.54871876561798e-05,0.0134711444084115,3.28677498021354e-07,6.65081671578934e-14,8.3579979494622e-20,2.63282715594065e-07,1.21898979480792e-28,0.00696498085577136,3.19009315773419e-21,1.39792644549602e-08,2.91555994451171e-17,0.058725054154592,6.05899127109002e-16,9.97140558378634e-28,4.30923353605758e-10,1.43627779339903e-31,5.81477415339904e-11,7.5906580186317e-08,2.35729124906068e-10,2.3960815843265e-10,0.00257273576062558,0.179568952578403,3.97348336800359e-10,0.0100916937967894,0.00418383405801138,0.18680877913207,7.03581458613808e-05,8.04526876402636e-20,0.00925091857171125,3.78949561303751e-23,1.49623705413484e-05,2.25630635128359e-12,0.00117301356331383,0.00409771036661505,1.57700046726281e-18,0.00227811680125164,1.41561504695013e-10,0.00103915222074456,0.0315090792221403,1.44295633684265e-13,6.58975556284617e-20,1.89564493650704e-45,0.307008576382044,0.00563407142415168
"X73.1",5.47375769859249e-06,6.42543962421173e-31,2.67346990431299e-28,1.05653253255606e-17,3.18933900593129e-29,0.000630424613099376,2.51097012148016e-11,0.0159924409769195,3.47980862173723e-35,3.06337253554895e-17,1.18605152080949e-07,4.83882225835748e-07,0.00178565417649983,3.17531422888749e-14,1.90172471204737e-23,4.79792503239571e-19,0.0727388555013131,6.89083100734967e-32,0.000415115861605193,1.68097281469398e-23,2.0649331266769e-20,0.00792201468288528,1.07488494490579e-15,4.61956506792725e-08,0.0128366522314186,0.000686005524194371,0.238549890745078,4.43503529958436e-11,5.3113703770287e-18,4.9557878774299e-05,0.0340503935534963,5.43452139209063e-06,1.67433027681e-19,2.70099594688972e-33,3.50389121174034e-22,3.04183589783144e-05,3.52006015460682e-32,0.0082590537955426,1.40706682428447e-06,1.67345752471401e-37,0.00546217290072972,1.65118765482686e-28,5.43928144213317e-46,1.16008838431748e-05,2.03717464601357e-10,9.97999751544408e-08,1.85018034639738e-60,0.310650796156252,0.0927627386861102
"X106.2",0.0003992466705686,5.2591265461198e-50,0.0213785049623164,1.79863478875976e-25,4.58302079277687e-19,0.00163077569718577,4.1605148568418e-09,0.0143960919182089,2.18481077611953e-32,1.9722863650094e-09,8.73926917606021e-14,6.76623509255716e-07,2.888629014697e-14,0.00139620853648803,2.91665159976994e-28,4.7038846759221e-15,0.0607721359203379,1.07547713294732e-31,3.46317959174628e-15,1.75189844237488e-12,0.00596461690357211,0.00526659007615251,7.23455525126627e-20,2.49710969930983e-20,0.00549906294014098,6.5182573891622e-08,0.171829078754848,1.50700581645706e-07,1.42922534414829e-23,1.67915977557678e-06,2.00480399677543e-08,3.14840078678397e-13,1.93657317511968e-18,2.21524083357029e-28,7.36814103071075e-31,8.55014991440575e-05,2.63609570203339e-11,0.0189795896192302,2.19082397107664e-18,1.46063906110816e-10,5.50105622541753e-21,2.15879654542274e-15,4.04405955186581e-47,2.25942885345622e-37,1.40157809758953e-14,5.89431755830540e-09,1.00784851301356e-36,0.242116705922281,0.285208836145413
"X127.4",3.4996980607041e-16,2.11358703731574e-12,0.0330789915453676,2.30210587687434e-32,4.34601774976027e-23,1.43593509178287e-08,7.26841051606324e-09,0.0183721247903646,3.10294005639926e-23,3.78124226701716e-32,1.69940669706341e-28,0.00113651286584452,2.68008338770583e-12,1.3377860571485e-05,6.04256003200658e-49,3.94512468599583e-25,0.0921644010387928,4.48548578798501e-09,0.0112062284032586,1.82547185255163e-21,0.0577850598232001,2.45537559462e-41,2.85135630164811e-16,4.60724709327385e-46,0.00792032039193362,5.78908237568102e-19,0.0428599459887534,1.2554231772155e-10,1.47294546705829e-05,3.38597970185059e-29,0.00127676115810726,6.29803577767389e-26,6.51695752817943e-32,3.6885295869189e-05,1.3086229140961e-46,2.16113833192159e-05,0.000618076243275783,0.00462192925108333,5.96747133185161e-10,2.62622991729628e-13,7.10976651635398e-18,0.0014956621585503,6.42590597967952e-43,1.07627834502738e-35,1.35059512969388e-24,8.63474512906687e-24,6.46934019136906e-28,0.148790912007085,0.431391573626666
"X64",8.73133748417235e-10,0.0613286102981114,0.013340533372286,1.34617611423482e-21,4.17615012821608e-33,7.05187678797722e-18,0.00225932343209769,0.0130398321749045,3.36893359844559e-38,6.50348814866947e-64,4.16726479424423e-21,2.11338272695089e-05,0.000604408459827032,0.00115100504601664,1.47991497527968e-39,2.68678356129209e-29,0.190419245068654,1.06239192021128e-25,0.00998575674543011,1.53829164908199e-35,0.104733685949601,3.29923382305677e-42,2.04020688604326e-14,3.20815324263996e-31,0.0031828073531497,4.73103018420629e-13,5.94850566413373e-14,6.10560920532086e-09,3.20904437699341e-10,2.49328894283737e-10,0.000256970528096714,1.94000789444151e-33,6.19357218108999e-39,0.00322671547115867,6.23630266926416e-54,1.48215378579132e-06,1.0363032787943e-23,5.34376618947879e-06,9.34286357572262e-10,1.39940135907704e-19,2.93321785492899e-13,1.28420625432549e-14,1.68027673599243e-42,4.05931963352321e-23,2.04201809571939e-24,1.66065155660172e-12,5.60013129937215e-40,0.0892311106043817,0.333581953200464
"X83.3",2.45185984734695e-37,0.0807163401792429,7.27389270735981e-35,7.47528168484164e-24,1.51351499094875e-27,3.39110498046152e-07,0.0207444385043455,1.71472928719729e-24,3.61539238673823e-34,2.10459039352145e-30,7.64783458164862e-06,7.58585019166412e-14,0.00810374669603451,2.96894995271405e-12,2.76767138746257e-38,1.20361130869706e-14,0.307352353543429,9.35427895177471e-37,0.0109899349581124,1.89128036406799e-33,0.146399161715562,2.82327033887283e-25,4.29801133344609e-12,5.11693802421919e-27,0.0011953027672156,1.37046893600411e-06,5.70181569697364e-36,0.000235540707560946,6.92740492157362e-33,0.0230679454213251,0.000103471279027643,2.00679102221779e-17,2.5667466682969e-23,0.00548108733063531,1.07823522118461e-38,0.00103442871777425,1.40976069092585e-33,3.59876500533534e-09,0.000436533052733499,7.52395874715542e-18,1.13358523337941e-11,6.04673381285604e-32,2.00677798988436e-18,3.83544771986181e-12,1.04838968088643e-20,4.38498693809137e-12,2.88971895831046e-57,0.0388380817153522,0.149869186095267
"X176",1.84238279714559e-31,0.0207426308172646,1.47286234444293e-80,1.03276430735243e-19,0.0064306261334423,0.000380353226219766,0.0211696642277622,1.93414579852495e-17,1.32439550381544e-29,0.0460134175706178,0.00344063981682638,1.06777442419282e-14,0.00385100231733255,0.00226112083168444,9.40833099896211e-47,0.00734211515762284,0.334223601083554,7.38982601196648e-24,0.0145211810154377,3.41252599773145e-09,0.155971883178347,8.11934677200885e-17,3.96406847850327e-08,1.2301203827333e-13,2.25765204972956e-16,4.89987354309314e-09,6.70723314532765e-33,8.92971152143183e-05,6.53241985979138e-39,0.0974063770922942,0.00893723394154716,3.73528270775641e-08,0.000414892705273508,3.6430485102967e-07,7.01728588908679e-29,5.13389868735705e-13,8.96369041488032e-20,4.01093703242388e-18,1.90707365970674e-06,0.00473231821993634,1.24753558538024e-07,3.37850905233406e-55,4.05782972172269e-12,0.000220364057768699,3.10708287914593e-14,1.58492492491789e-21,1.60437528188256e-52,0.00198816117143911,0.0496286967106057
"X164.1",0.000515792903539399,2.07076899709965e-19,8.32113733943086e-14,8.20767393682848e-11,5.23274291568801e-07,0.00128254685031039,1.61225673540799e-08,0.00635397537985824,8.09460998539256e-22,0.066988620088777,0.0250209180361384,8.98531757273401e-26,4.75713121168058e-07,0.00826790383247336,1.3482734948279e-41,0.0111812565629405,0.274046327583704,0.0119530145396138,0.00652640618049247,0.000242261873738007,0.136144479948577,2.94928435527409e-17,1.6369950862856e-14,0.000766502758360345,0.00474646459209735,9.33595032658946e-12,9.36525296868073e-19,9.45622644998802e-18,8.06493625990081e-18,0.211527202157827,0.00324816160632723,1.60401987674366e-07,0.00140197015225698,4.68510763174365e-09,1.30564570653599e-11,0.000180059323330574,1.93942130959043e-11,7.37797197697939e-15,1.58166975704782e-09,1.7287796493571e-14,2.15494757345111e-23,2.76484644697816e-29,1.5676120511167e-15,9.24181168470511e-11,0.00567658169260024,3.59760524246121e-22,1.04387363083103e-32,4.03331427807342e-07,0.00975999656916787
"X113.3",0.0110419462311146,9.41221575654385e-36,0.0877961885592999,7.4747213084591e-20,4.49598001551515e-28,6.46105009168851e-06,4.71725350319025e-33,0.0131490867478934,7.96771868063089e-22,0.0334013120554161,0.00664040594071135,1.57645577028057e-16,1.70566657415983e-05,0.000906898797836816,3.17202900585735e-56,9.33007775331908e-08,0.167908213569553,2.14564752823186e-08,1.89502292168536e-14,2.41579482543541e-20,0.105399596570521,1.80466956829493e-10,5.59147648558952e-24,4.65721924273204e-15,0.00836735576911681,1.95716660953473e-09,8.26996587068465e-16,2.20663882791867e-09,2.53167229028431e-09,0.338791333194735,0.000853056064368053,1.27155261838008e-10,3.79814627475899e-14,3.51544306973413e-29,3.46252056404804e-05,0.0123272981629819,2.09510035199809e-14,5.40246869367654e-11,3.43960376973214e-17,3.20474192768314e-11,1.75408417220202e-31,0.0132898603775715,0.00791467133442655,5.05941148574182e-20,0.0335311593305825,1.76639119412647e-05,1.45214611350792e-13,1.0071253377907e-13,1.38160889066483e-09
"X134.1",0.0147675642332966,2.25846494444599e-27,0.171761688121365,9.89603762336175e-26,1.71747797422693e-29,1.12317643393633e-26,7.93458865105286e-41,2.65953995104146e-18,2.02317595535925e-22,1.29454413315189e-25,2.47478423699751e-21,0.00398086972394012,3.62199958659232e-23,5.04326640213646e-28,1.00776799451946e-55,1.00880731175029e-23,0.0858730480882184,7.92196122061805e-12,7.40065051501723e-28,3.15038418938513e-22,0.0779643638481989,2.03313042531444e-16,4.80930202157181e-25,1.38340687114519e-19,1.88978323311384e-25,2.23740568292676e-23,1.48665720755789e-16,1.77123353414207e-08,0.00543278279779049,0.38986252081732,8.85136198975125e-11,6.36057546977982e-19,9.50112029828703e-38,1.47834234811264e-31,0.000957598198872539,5.94938958282819e-06,7.33400602462306e-22,1.35806547577831e-16,8.64112363247636e-28,0.00316646710732899,1.99094382165335e-25,0.0653944902747807,2.37020259256694e-25,1.35262045555989e-17,0.071004525786835,8.26026255599222e-10,9.17908587709834e-05,2.9077181527245e-10,7.28949029278817e-08
"X119.3",0.0140739694685727,1.62930564835494e-12,0.079633146402812,0.0045069662340088,0.000219639391038114,2.67613051059302e-16,8.36904776482513e-07,5.78704205433389e-24,1.44864070849969e-06,4.74530032189381e-38,2.23351509681155e-20,0.00716248192748405,3.15610396405975e-21,2.7962939550841e-16,8.9871632679929e-26,8.30940397767661e-16,0.0430302748607437,2.56176492177609e-13,6.77640325077589e-23,2.23516433612194e-13,0.06808243485019,4.27025361240741e-22,4.55553638925538e-15,7.95926327683739e-14,1.10557148895642e-22,2.80723406475905e-23,1.65638527968924e-09,7.95270455739949e-14,0.0127905073275314,0.338394517922379,6.26678592530699e-05,2.05182789136384e-21,2.17399972398119e-34,2.36532938850551e-19,0.00181004438562955,3.2420082694237e-06,2.97098843300936e-29,9.94438686531531e-05,4.21060880718007e-26,4.2614746712554e-17,2.0389920850699e-07,0.220362583036698,6.39741155453659e-35,6.372624351068e-20,0.0865215226455548,5.71619802808698e-18,3.08802813282639e-10,1.5336924472068e-06,0.0186435339372044
"X161.2",5.86140720285879e-30,1.1367049571517e-46,3.10868691092283e-43,2.75700499471101e-39,2.2022392817175e-35,3.44301706227462e-43,1.28155569071707e-25,1.76799062637835e-44,2.40894710889522e-25,8.00656471723591e-24,0.00364322713957518,9.01674902314101e-45,2.95985999982942e-25,5.58067969607937e-59,0.0159041183713099,1.25857424060346e-05,1.29532711513924e-47,2.95449284299691e-37,0.168709760731622,2.15779397311124e-22,0.0674691257740927,1.97985501265806e-52,1.46665991651019e-45,5.66167509650468e-25,8.1843244177396e-33,6.49930971264024e-58,2.10184782547997e-37,6.20961689848944e-23,1.11160227411156e-26,0.0181233879031515,1.40836870149256e-75,3.38100593212954e-51,1.32096317086596e-25,0.0116927579744719,2.23327621919417e-50,4.00889357370084e-23,2.29845970998586e-36,3.89261924749985e-39,5.63365746547206e-22,6.30256356624199e-30,1.10775638687279e-29,0.163622334181129,0.241011003107901,3.42597417486664e-28,2.8593226364223e-45,8.40241754727733e-36,0.250251791271438,0.0867351772776646,2.12479038910867e-45
"X143.2",9.70820820655034e-60,2.97125824540789e-55,0.0711704042902347,1.41018622657569e-42,1.72675916580119e-49,6.7354313962166e-78,3.55155663197791e-20,3.00840697283752e-78,1.21422589977099e-36,2.67732232874265e-36,3.10333818279557e-46,2.01015092679679e-53,3.46034847797727e-52,3.00555274694807e-70,0.0191495792155119,1.02605149644192e-41,9.07436802584753e-50,3.02205506797625e-46,0.162746755119246,5.13787402378289e-39,0.0624751238284319,3.16593375705835e-53,2.10035607994743e-58,9.9170161342761e-39,1.50131073177964e-48,4.04269754009509e-69,2.08355280249933e-51,1.46644841318058e-33,1.41125504613498e-40,0.0126162299106065,1.60654568849561e-55,3.77820102134759e-74,1.30608247729552e-37,2.01170387693072e-15,4.69153122055939e-34,2.19745174161633e-74,2.83739023059069e-38,1.07229288620435e-61,9.19737621231606e-38,1.3750972557766e-28,1.69583793608223e-27,0.0360097768544935,0.277464835164743,1.44855688831434e-48,1.49715004694726e-57,5.72649540994194e-37,0.277259024313839,0.125108200678076,1.55970707092135e-58
"X165.1",1.98263396024972e-45,3.00688620427102e-30,0.0345840342435101,2.95252097209002e-26,3.52960145164497e-24,1.06569207399325e-68,4.61253752960551e-14,7.05585693865254e-87,1.5868910057957e-27,1.00199280093724e-12,8.56126709104081e-45,1.26152428482565e-44,4.49608082380326e-44,1.35978955969389e-59,0.0144924082724542,5.25656670375631e-38,1.05743026421247e-45,9.18975133350635e-31,0.105534897010832,1.82653413854468e-36,0.0895028126637357,3.21619307745477e-43,6.74121276563902e-55,1.35153056414358e-23,7.36950981370738e-32,3.24023144061478e-62,4.29815474821764e-51,8.1996123771986e-41,2.36582829420711e-45,0.0219646246727553,0.0685923373005781,2.47796737002019e-67,3.08577414106358e-33,9.7332328901214e-30,4.32872813546213e-06,4.85544832748798e-58,1.09500014150537e-36,4.74746279251899e-65,8.91890030593825e-42,6.4156870246303e-27,2.21791221580925e-31,2.17414582334372e-07,0.262394179670311,3.93134353609565e-38,1.34433027091738e-49,9.78492326998873e-37,0.255732688219582,0.158583851262139,2.43998179039335e-61
"X129.3",6.88802644970955e-35,4.38459072374869e-07,3.32166095789016e-11,2.84552055775316e-24,4.20230278254061e-18,1.48818706684498e-39,3.76509254015403e-34,1.03503813534341e-51,4.07826193872852e-12,0.00227092406861723,8.96050844383126e-17,2.47363341148325e-34,3.91662517777661e-29,1.25336634475398e-31,0.0260051367883027,3.9514059779252e-24,2.15396725128662e-44,1.6764064389731e-24,0.0419778345213689,1.3870107708786e-31,0.104196596443181,2.39619539123076e-26,1.30440819881823e-42,4.52297972165437e-10,2.69461020461794e-27,4.61948576410817e-41,4.57780063334365e-44,4.13207712049712e-38,3.10095607684436e-28,0.0159351644784702,0.164035892346781,5.2666979975087e-48,3.31703866684471e-26,1.69114530896829e-28,9.04926936179599e-05,2.39589159265485e-34,9.09187555753814e-38,1.4597321162358e-57,4.40967753800506e-33,5.7325282665444e-18,4.38313328469893e-31,2.13215995783019e-13,0.201640722132397,1.94402355140674e-07,5.99059203513556e-26,2.68693112620633e-42,0.204736562839322,0.209634576973056,1.79276727234029e-61
"X94.3",3.27105952017639e-29,0.0100640796653434,2.34590281161513e-16,1.9325629983543e-22,1.84915842979068e-06,1.28304400396198e-45,1.56720735141888e-27,3.17485623040175e-41,0.0213213791181248,0.000160705119287007,1.85089512276088e-10,1.2713107298802e-28,1.74606151042042e-36,4.29785596088546e-36,0.0349345642619661,7.97435572839733e-14,4.67188314674005e-44,3.29869833122491e-18,3.46662926461058e-22,3.72002678363397e-16,0.10598364778336,2.29271777565999e-07,1.13424802321837e-33,4.42771083836865e-05,5.0541729939837e-53,2.96866102860113e-27,1.95904342011698e-21,2.8738962505474e-31,1.00650173594022e-11,0.000319928333413434,0.186368824605729,2.36955163504618e-29,6.21238249751647e-09,2.05126415793171e-29,2.00651625724873e-12,1.49780160951649e-30,2.87010757663074e-34,1.3323709260333e-48,6.83770137901207e-37,3.10682783523647e-19,4.84407862469066e-36,1.54563573403134e-15,0.123411359115004,0.0121046457010241,0.00232758174431719,1.15765505211568e-47,0.126182353730728,0.29702366722265,1.54526736609788e-37
"X70",3.22440231127392e-19,0.0131937650271884,0.0156138157142326,1.59771891836251e-10,2.36675567546504e-10,1.43169399427013e-44,1.61859183711317e-20,3.51014199342107e-19,0.0302851576772792,2.86280592938552e-05,5.30111564769172e-06,2.85660622729308e-15,3.60309629337975e-21,2.9081420391139e-35,0.030375377329276,3.61060323569757e-09,1.1008185102866e-33,0.00434180816437735,1.9465964334417e-39,0.00256869919207815,0.130684984078306,0.00325213701142633,1.19098868148397e-21,9.71399443272214e-06,1.66498600096397e-30,4.56303276717646e-20,0.0626761718799574,2.61283430157794e-14,0.00312917103998435,2.4628272524043e-12,0.0898684348429406,1.44093277709764e-13,4.31612400029345e-14,1.10541008986343e-24,2.12554541641965e-06,1.57608014635432e-28,8.44780576854515e-09,1.08416573294434e-34,2.98029789460872e-31,1.62988794200221e-09,9.72751933377803e-28,6.77347150436362e-08,0.0609693488848135,0.0126474536461259,6.86024303102877e-05,9.11975847836744e-25,0.0585298858948315,0.347506560092594,4.48804730073952e-11
