"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49","r50","r51","r52","r53","r54","r55"
"X164",9.15057203431916e-10,2.57024672571159e-53,4.260255807125e-31,1.69335294072864e-17,0.000270072141903945,6.31610520210694e-28,2.19971497500036e-27,0.0127216066697858,1.46047139444692e-14,1.78858364328652e-07,8.34307746838178e-32,1.60295610759635e-45,6.3522415948124e-25,3.90506009532835e-26,0.252542227398118,6.98705485492043e-13,1.90631100078946e-17,1.59978615961115e-27,7.19172457017106e-19,1.20378756236013e-29,5.74973458758467e-13,1.77575253247321e-31,0.34233872277702,4.88405324585197e-13,2.82955657345466e-07,0.00821498316007009,0.0684709152258348,7.39184422938425e-28,0.0355723262676723,3.71134737089562e-19,4.84250484093548e-31,2.75837668211929e-28,4.29013643065689e-38,9.61543371017467e-19,0.0605111000261846,0.143965984635858,1.08542987822073e-20,7.99809374336458e-25,2.16060918412086e-31,0.0115433939250592,0.000199620122195761,6.14159193400992e-10,2.56335260122005e-17,0.0684030580847206,0.00137500830573358,4.35536864652934e-17,1.20512728963396e-14,4.18749861131857e-22,1.44217722850512e-19,8.03486922226745e-16,3.5803727779647e-29,1.80739295968309e-12,0.00546739517655275,5.82180352687557e-07,1.96090628501359e-16
"X149.1",4.39527544443477e-25,0.0399700727116748,4.58636716532212e-08,2.85578953341255e-15,0.0114459022929397,0.0477618396208907,2.42701226096086e-05,2.27614418883205e-06,0.00362109353800559,2.14711296039008e-10,0.00194254231085309,1.1441657085551e-19,4.34609096708687e-20,1.33764552255363e-05,0.413530643959319,2.29581240827996e-20,1.25658741139318e-11,2.58118471506756e-17,1.60344354117305e-23,1.28500320234468e-06,3.2936798761738e-10,8.26454566642869e-23,0.105380936161012,4.95488110393052e-10,4.89002300936207e-17,3.7345624876748e-06,0.194691692492516,4.21628202315438e-08,0.00499727093764189,1.91407446098009e-14,2.58085724878783e-10,2.14538048614495e-22,5.66515172381932e-16,9.68705050399046e-08,0.0562885003194287,0.0459254954070103,7.33692499546679e-13,1.26559554608573e-26,5.28170499414504e-12,3.48898522730446e-19,0.0253673547430885,0.00169592385641455,0.0404929244132204,0.0843507997758016,0.0049112755793783,8.26414908149872e-21,3.74644778959187e-14,2.13555658219686e-10,4.1737831144733e-12,4.01179057784156e-16,1.54060412749778e-22,8.98558408913321e-07,3.07059631652012e-13,2.72219301360062e-08,0.000378568414678927
"X165",1.20053105177599e-16,0.309631896878488,1.26685060717009e-48,8.73007204316317e-16,1.69439962387322e-12,0.0542222418023548,0.00784912599117208,6.40363215915294e-42,4.71915163759945e-12,7.71254607970139e-27,4.96042977920658e-20,4.17375067985007e-10,2.04765756818675e-24,8.27413116952623e-20,0.318561725045043,8.09153609211517e-36,0.00139267071770168,5.78798211242447e-17,8.53518548823754e-29,5.44725669259013e-06,0.00270647750128636,4.20457128659766e-23,2.65412876514054e-26,4.25027799451847e-34,1.28591296012905e-35,1.14092332823317e-16,0.119541978154876,2.73606900019645e-05,0.00940670836454153,9.71719705236081e-18,1.17130601629715e-17,4.74412980383241e-22,0.0131903199759029,3.51341462978404e-22,0.0246339995465291,7.98838964068264e-22,2.51410697117936e-15,6.52817803649928e-19,2.25144654647797e-20,4.46317917437237e-34,0.023710640256566,0.001357399477809,0.103523854892106,0.0838445764845868,7.85245585939318e-16,1.14481345019067e-33,9.21411896858561e-11,1.84650382763715e-26,2.22769480707723e-25,2.13558574747909e-14,2.99429430891803e-29,9.79907047684409e-10,0.00320085370654443,2.41374597227736e-19,4.47682072877424e-07
"X134",0.144630082667174,0.428470452716704,0.00323945474449547,2.86587502194131e-08,4.40571539380747e-05,1.36634561459176e-12,0.00388891640744212,4.17748674203115e-28,0.000132290997905901,1.90967942887088e-18,4.29980848335811e-16,8.84882129317321e-13,1.45817295111091e-15,5.02947744236433e-14,0.143818190337725,9.85277958356132e-05,9.70430656172487e-06,9.71168735772863e-27,8.29437979358228e-10,1.27506681554356e-05,7.20992206159605e-22,3.46728063065963e-16,2.02147491355554e-19,3.04117910859421e-17,0.0030314571633253,1.70687976960742e-17,0.000671068644004704,1.87586040459781e-17,0.00402907148881939,2.398250376619e-12,2.72390902765353e-14,6.72197279666829e-12,1.00426568318244e-15,1.94585399886411e-13,0.000348334053778302,3.89565361856114e-23,4.0460308203991e-16,7.36444597608364e-21,3.15146835223547e-17,0.0266878599770391,0.0120816683573532,9.09603257934322e-11,0.0930860453883909,0.0717464330249012,1.4699070745348e-21,1.95872619581274e-05,0.00801784273574551,1.78148224494157e-14,1.01436015886585e-17,5.04411871943778e-15,3.43790105694226e-08,6.45712554442577e-06,0.0647372021702053,1.45713781121771e-10,4.15880193333996e-10
"X114",0.244664138688177,0.233029218522198,0.160565081111425,5.76836949124535e-21,3.16507916825401e-16,8.9964588464484e-31,0.0018402203527976,3.62417231990182e-23,9.37699299080016e-07,6.47009609609471e-13,6.11667224064636e-24,2.08078954482182e-26,5.48514830519492e-17,0.00024074846292188,0.0820817477293433,6.57295387206754e-05,1.79812683258469e-23,5.5663053035507e-20,4.09958425642831e-09,4.7588414069562e-26,1.6426511451673e-18,4.5782937887003e-15,6.55078293508249e-15,1.57699422676006e-05,2.79775267563424e-07,4.40607613087746e-05,9.99058233054515e-35,1.02171772245531e-20,0.0124731031094138,4.31611871287057e-10,3.62340439190671e-14,2.66362885464697e-14,1.58760512180984e-24,5.25114437283074e-15,1.88280340670551e-07,1.80349080047767e-18,1.07597959871417e-07,3.24889068533776e-14,7.2102554663892e-12,0.0124207103385222,5.66978712095632e-08,3.06991738154203e-05,0.0555409191072753,0.0563075450883266,3.49588343280381e-08,1.62334803405081e-10,3.20449761414687e-11,3.20081457162460e-11,5.25793936295728e-15,1.37633442865864e-36,3.37582921856958e-17,0.000864944508761974,0.145366939578907,1.29494207713028e-16,3.39164717011737e-17
"X155",3.37933833567248e-09,0.021555050802511,0.176926248940499,5.38328493099444e-09,0.0128615512808226,0.0691949989211115,0.0228859664810185,0.0278862788543451,1.63626219828846e-12,9.75046802626371e-21,2.8657487453054e-28,4.62633751885456e-26,0.00182399112360023,1.71034798742086e-22,1.10895864023326e-13,1.4846873540673e-08,8.62722898613711e-25,1.4365275213006e-12,1.33446319122999e-07,2.45684609288916e-08,6.01995418193644e-39,9.55564344294594e-24,1.4453518964115e-05,0.0274764725045194,0.377505635543762,0.0142216748776977,0.0164031864024526,5.34972498605459e-15,5.25143966337882e-21,1.29432641993326e-14,4.47598850425314e-25,2.12119603324136e-14,8.0774169938527e-20,5.27422089829595e-11,0.127317590919051,8.67235545751284e-21,7.35782655111266e-17,1.64962830888707e-12,2.46108087420074e-16,2.80733536718063e-18,0.0196818890796505,0.0175213190252049,3.10514541282103e-20,0.0613067379988351,0.00927278072009355,2.13397100165198e-23,5.28897171282591e-21,1.63468384393561e-11,4.48008058351902e-24,4.60907061454774e-09,4.69068176442716e-06,0.000187252930410728,3.60360612643684e-10,1.34477696394677e-15,4.07116818773443e-16
"X75",1.78411733306322e-18,0.0345583221255401,3.31770194316323e-07,0.00326663307989173,1.38146600125706e-17,0.0984961930372326,7.45859648574972e-41,0.0189944531321982,8.92808861700942e-34,1.63822520165761e-19,1.6391620553896e-22,4.79442008674769e-34,9.81477250784088e-21,3.43997255856852e-25,3.71549753975106e-45,3.55051638159714e-08,0.000403338521787056,2.25738932316758e-10,2.37738317724837e-30,1.2380000328769e-07,6.8083995588507e-40,1.54413611660046e-17,3.51170655767853e-11,0.235065409264629,0.264802343973752,0.0195606598177147,0.00105459590023607,8.52885434979008e-29,1.12605339254027e-27,1.27348030266845e-18,6.53818414571651e-42,1.9122625160158e-21,1.72832250625827e-26,1.03963412654162e-29,0.115410588698658,5.62937078892053e-17,3.82056680443873e-11,3.36818581879951e-17,1.58648381737974e-32,2.72072424853159e-24,0.0887328314293154,0.0122965098367843,5.71194083426942e-55,0.0741213891294643,0.0149911456570729,3.57818822409883e-24,8.61051254701069e-14,5.87052257426963e-16,8.85729286161103e-19,1.96660485627793e-34,0.0325242121057766,8.94346808284374e-12,1.27456496729741e-15,2.07621808371187e-05,3.32222924558402e-09
"X106",4.7621411300226e-25,0.0080065634250196,5.28308205210089e-24,1.89956283786154e-05,1.84122255414852e-07,0.118008592620185,1.16493483999105e-26,7.13133406908077e-23,2.74505285969596e-16,8.89404366471644e-19,0.000410295137624589,1.01659461593245e-15,8.2449272640871e-24,8.66746034166399e-18,6.41679168386572e-29,0.0238513381658641,5.49299408232908e-13,3.55665821938171e-22,5.24951476428317e-18,3.42206905016561e-14,3.42336925638709e-43,9.8201393604613e-16,8.67800095591509e-19,0.367901537716301,0.0528001325066021,9.5040992999975e-17,0.000292586879646292,4.93717129901817e-26,2.180968477827e-22,0.0347300836482571,7.9150748327421e-25,0.0236955894544524,9.34930302866126e-18,1.79410777455672e-21,0.077480944356457,3.35030491909754e-13,1.47692195575867e-09,1.83543115685489e-16,1.99369159579179e-28,1.79275215677556e-22,0.244477882712236,0.00975335332438011,2.11144909228303e-41,0.0367011947596726,0.0364939098353382,3.02540840298354e-25,2.19495324579152e-19,7.45811479203026e-16,2.19905109354129e-20,2.45675741423257e-18,0.000553652559749776,1.19913933457146e-13,1.73459045772051e-13,6.90373872808216e-09,0.000181287144539331
"X138",2.12922068327557e-35,7.00726560722395e-16,1.80979372173072e-20,1.20445686671381e-25,6.74286484784255e-27,0.0688676797457864,5.62621626368335e-14,1.79125817240643e-23,0.00223857740977012,1.58242678832036e-27,1.19117635380537e-34,0.00425979260170126,1.17485993800542e-22,2.24341950295558e-45,8.22495290346069e-08,0.0150501906794448,1.37271226283048e-17,9.71955484435691e-16,0.00130972795706954,4.26032936244345e-19,2.8837434944858e-38,2.04294863333666e-25,2.89165568411875e-08,0.206732480828806,1.03363726284335e-39,1.9103062794884e-52,2.90727731114725e-21,3.71041472424875e-05,1.45186444299272e-28,0.206115643625493,1.90543739478989e-10,0.0273627346642827,3.87899340992436e-24,3.72735602327077e-08,2.48722963260495e-07,2.30573682070588e-16,1.11585799211729e-27,1.83518554389428e-23,1.76237038152329e-20,7.56332336448458e-18,0.353622743549198,0.0193379198493239,1.96908315025341e-40,9.82449860254682e-62,0.0327344476075327,2.08606012503242e-32,1.32512919690979e-26,0.0224855940392706,1.01169344032254e-19,1.38652336270929e-14,4.41562641701529e-49,1.08267017118679e-15,2.93722659382658e-06,1.14916161215037e-14,0.00579105417311002
"X182",0.0125633315283739,4.99011203032937e-21,1.85614105630857e-33,5.96701998232746e-25,7.28014602269579e-20,0.000131015477073738,0.0041698012098164,6.86248117464574e-09,0.00303527681383608,3.97884929751273e-16,4.22315902946691e-46,0.0123529513488692,5.30555710788599e-15,1.11586034047692e-29,1.97984426256933e-10,3.90124486369369e-12,5.45518205904298e-07,1.17264633227375e-10,0.00109903346446049,1.99410364425945e-07,7.65247495933248e-06,7.71417576015398e-24,0.0124864626576306,0.0217233677818122,0.0206676514864971,6.32459475941871e-45,1.36088320577977e-11,3.93398201120192e-05,2.38240469960643e-17,0.357408785100736,2.0058955711798e-30,8.23361120880493e-08,4.1151222729751e-11,1.35400314802998e-15,2.60026615448567e-31,2.27389986274618e-13,2.87467419988255e-39,2.59062436327409e-16,2.28644178844187e-07,3.61843462620484e-08,0.22186835913299,0.103583695045207,8.58279975424401e-32,3.11532581891564e-63,4.22435574122005e-05,1.75590750406855e-30,9.01830065400944e-11,0.118547196875443,4.23763933921593e-18,1.99355271488087e-09,0.000112702010465027,2.84821667439492e-14,0.0038600135759374,9.63283532722837e-10,0.00743075259355915
"X207",1.14137177760663e-12,1.04622221512976e-42,8.56980540225128e-39,2.38843080931551e-29,5.72566172204463e-26,3.42308040107807e-12,9.46217753765736e-05,3.20533358350245e-32,6.70237574202496e-33,7.0570132134682e-22,0.000907213039323571,0.00355725752549763,4.61100625382747e-15,0.0830464783559226,1.76727967339099e-09,2.51900006177941e-16,2.13480056639077e-16,2.21118391864751e-22,2.72423976999822e-09,7.36288667928055e-19,1.8388360702108e-10,3.91341699011942e-06,1.84838025142423e-14,3.78546264817289e-11,0.026033794924947,1.26718541390786e-15,1.19260251304835e-05,5.75122859069888e-09,0.00152145336622432,0.263049136760016,5.86668732419192e-22,4.80680503152971e-27,0.0198265403961159,5.08922323768572e-10,4.23742080531038e-47,7.49897957591051e-18,1.62506568492259e-30,3.26604988034849e-25,0.00471236892195715,7.2691221036717e-16,3.01450688090528e-19,0.298930275646537,7.39993760065018e-35,3.64258694350037e-52,7.39389893013054e-25,2.41581892000197e-40,0.00445653263600068,0.175940855439978,7.46471160646843e-24,7.07223944675963e-10,0.00868338678747924,7.19647207430483e-34,1.16156997394809e-08,3.91970917807369e-20,4.83115383334434e-13
"X151",2.40003454229945e-22,7.0755906541935e-11,0.00299524051606577,6.48969382073816e-13,2.61797619085315e-30,0.000210537079871223,0.00272759793672413,1.50691403175131e-07,9.62585008089054e-24,9.88486057023414e-18,0.0449569316497982,8.48696508290203e-14,2.75369840213066e-09,0.171943731556121,1.842108657571e-19,2.38697729288841e-05,1.79309709154612e-25,5.100400969062e-28,7.01315684877266e-11,3.7124920806108e-20,0.00146268786286882,0.00952144175074632,3.2620643828104e-20,6.2453069323489e-14,3.13911548166283e-14,0.00719719142875246,2.79592247745357e-17,2.7023034278932e-16,3.58456818296772e-11,0.071985154465684,0.0265262141929171,3.29257867734433e-19,9.68189345605486e-25,1.17057831863192e-11,1.9669975919029e-20,2.72261019986586e-20,3.07107401332449e-17,6.05446234479397e-19,0.01268163222334,2.61361207766319e-07,3.69843796214505e-40,0.437367502665061,4.81357633619154e-34,1.60293258260255e-24,1.94898724839843e-07,0.0437273659924698,1.07223450808173e-22,0.099168326035652,4.77496894224803e-29,6.46734455662681e-17,4.144635598864e-08,3.55945828972056e-35,7.19517377260491e-48,1.08154289218183e-26,6.21167078064238e-08
"X146",2.43122895409296e-14,8.51669655729387e-13,1.86625536594212e-15,1.56091410321126e-11,4.41670629133018e-07,3.60532451485855e-08,4.8394991136155e-11,0.0193684927439373,0.0149431492305715,3.1413737310184e-12,0.0194846674467623,2.44458398880003e-10,9.03159496283009e-29,0.0448934785651624,7.67940814167947e-25,0.0259757209037247,4.538446294673e-21,1.95101468932684e-15,4.63943712807327e-15,1.60871122505157e-19,0.000568884815471539,1.70462959879474e-13,7.24507072608191e-14,3.58278409321475e-35,3.22189111704123e-23,4.0512207440216e-07,7.63472524598105e-32,1.14914799933446e-14,0.0639209646485446,1.30407805148795e-11,0.0564028839632881,2.43819260735942e-12,3.2435175163735e-39,8.34987620878227e-19,0.0150898728616902,5.17747315495571e-26,1.18013138722178e-15,1.86155517760547e-13,1.96796821426311e-23,0.011763524706727,1.51258098392564e-16,0.398688222904712,2.61448349608324e-27,1.43202164084222e-10,0.0201423210388554,0.258292765680187,4.08671239000162e-32,8.87195724880362e-18,7.80249648481751e-21,8.33450864299383e-26,7.49785546331366e-14,1.21833536310816e-07,2.85009353134534e-30,3.29866723206475e-21,9.42591396098592e-18
"X107.1",0.00472645750810741,2.99168951146268e-33,2.25776614475324e-24,1.24533383415076e-15,1.79660966641283e-13,3.14037510034399e-09,3.2811598519638e-20,0.00600916081320365,4.55543272713444e-10,2.30823217612299e-25,5.89879454279571e-08,0.00226224719766581,1.28639824467525e-22,1.0527519177637e-35,6.04560616215449e-07,0.025897217201391,4.14571634286591e-06,5.46872819597647e-05,1.52994141513299e-10,0.00433423090078837,2.75060098844321e-06,1.80832566003234e-22,0.020020813211952,4.65421644719163e-32,0.00589066637513822,4.39202955801095e-14,3.83745006776186e-35,2.09326007414343e-31,0.27364692770191,2.47488617541822e-11,0.014222169479385,3.3643012950035e-13,0.0225004516898036,2.40477187824661e-21,1.07586911018702e-15,4.19214602258135e-41,3.40501196796028e-05,2.57956771555266e-12,7.9090194875003e-12,0.000305192321497108,1.86762798361322e-08,0.191784693117917,1.9861951590894e-11,2.36071896705959e-56,0.0177242357051575,0.328924666741021,1.62892190178912e-09,2.95478797517407e-47,1.1167591777745e-21,6.35039777371862e-26,0.00465764056119821,0.00657605929384285,1.11778994241816e-22,8.7600091035172e-21,1.79778286688052e-34
"X109.2",8.88632923796294e-12,1.4974479830074e-07,2.84626087362722e-11,3.57478598682846e-16,5.0674894950427e-11,0.0176602824490635,5.24528033531352e-43,3.57429279142148e-15,3.7737314470021e-28,9.01135533170539e-29,0.00497979152161387,0.0044377501732613,1.7988383341353e-15,1.2080657372361e-22,2.8429127289386e-33,0.000207763515096146,3.16430736277878e-17,6.75640334348471e-07,7.32120506225277e-13,0.00415262567545309,0.000934976534252576,0.00105409609460768,0.170538602308738,0.0215781258544955,3.42224364225083e-06,2.60462253464247e-33,0.000165471343693152,1.69192793602623e-10,0.330813521822087,2.80158738534771e-10,2.69426948641655e-25,5.3406233445297e-05,0.153472096924654,4.60149009263652e-25,1.38786715345392e-34,9.50983888378658e-23,4.3276192216327e-05,6.16778148529352e-09,3.42394005404216e-11,6.24993739295203e-35,1.09869513713669e-12,0.0596981538696867,8.46828119587565e-07,3.27317219648189e-58,0.0127025963830032,0.139460416730767,8.17440518643661e-20,8.84689050232413e-10,1.5032188228192e-16,4.79139396167751e-20,0.00215319063640479,3.20512551280122e-12,3.8150551004207e-34,1.56290388151313e-33,1.18984415261777e-29
"X108.1",2.36268640498414e-12,0.0205433203184128,6.37108074699827e-07,6.03009547028539e-20,3.90260850497711e-13,0.0901878991715993,2.07708766918101e-22,0.00203234087244412,2.24566410015822e-09,4.57589211947876e-23,0.000497196350653032,0.00078720684634078,0.00487967038098964,1.36674452207491e-06,0.00814655938536891,1.21194204448993e-14,4.17780312393733e-06,8.59422009855836e-13,1.06411931205984e-05,1.298899113792e-12,0.00410293487851194,0.00654941298649138,0.453260929726062,8.03665392219094e-11,1.06257576602242e-22,2.8258040501512e-15,1.25356164505563e-26,8.22693011096818e-07,0.170628576654525,1.08542043980223e-06,4.04818597357831e-18,0.000736353817105274,0.144750070648044,4.1482799922169e-14,0.00528764362602021,0.00153554853638529,0.000248757346216546,2.44823512242216e-15,0.000318161913482112,2.34501865420485e-17,3.99190554672216e-09,0.00737716996792662,0.00993618652471941,1.578365812964e-20,0.00776086949533065,7.23539106081103e-14,6.96925049686049e-25,1.88374024671255e-06,9.32926327988303e-21,1.22045880340087e-13,1.09599478643722e-07,3.76868526756317e-13,8.12434044934773e-23,3.21391224799351e-27,1.65679158851877e-16
