"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49","r50","r51"
"X191",2.22551627341125e-17,0.0173728691395973,0.0748496520917463,0.0322610619229373,7.75393475524781e-06,4.82847286798301e-45,0.000506737159007883,2.54816406841218e-16,0.00117317143893505,2.50950124439448e-09,3.36193814074251e-17,0.00100220700739214,7.1942660214522e-37,2.95043015519042e-14,0.0218081586305871,2.60628769931062e-22,0.000190125207116781,0.0149511280738013,0.00134603151722138,0.114659946782052,5.58087888138131e-13,3.21225949752299e-09,1.28402503310429e-17,0.00602879165428515,2.8378896913546e-32,6.99602688662365e-10,7.51077360081653e-12,0.224100432163714,1.02275817355369e-09,4.18221793467259e-17,4.03268372453581e-19,0.000704544747092515,0.376079833748781,1.33928504062157e-10,4.00982605462844e-14,1.00564493612946e-15,3.03578367847426e-13,2.46558361842966e-14,6.60953182095654e-12,1.40299659040735e-12,1.02475517337794e-13,0.0101013775603573,2.98671058175463e-05,8.83034222539142e-09,0.00868791027519725,0.000217548666269316,1.48012640870368e-06,1.50346313843489e-12,7.15737766400563e-08,1.72140338009862e-17,3.71610241260921e-07
"X109.3",1.21194283817779e-13,2.07715707987656e-15,0.0577685722834097,0.0314373341789729,0.00291162585345235,0.117310925118267,8.47351193382311e-08,0.00341276126497904,1.18961816395207e-15,2.62694260436798e-21,6.4245583793166e-18,4.44595129660205e-20,0.00146463862502717,9.69563697354312e-12,0.0125974919017429,8.29092710978032e-13,6.32724288465371e-10,6.35624922462517e-13,4.41787625115162e-10,0.036630549605744,0.00568005645827033,3.96280105267105e-05,1.41804846984534e-26,0.00611660805632782,3.69231739455748e-05,1.18934425574735e-07,3.05222742536874e-07,0.0189647950710166,0.0163043548362654,5.81629230871217e-06,0.00932510065472602,5.90375562727581e-09,0.462645117301779,3.51167387351419e-05,0.0112061033606655,2.14773941829793e-10,9.82049710836914e-09,0.0386189838858898,0.000139672284782639,0.000534686484699201,1.00042029828385e-05,3.87614137494773e-22,1.32320232311428e-11,1.69031785028723e-18,3.20108099141132e-10,2.5655430258514e-17,2.98628660470305e-23,0.0596302336568377,9.33333517243824e-15,0.000333240917237782,3.42853151314801e-13
"X80.2",4.79754174441193e-12,4.24860418950738e-49,6.39006960503932e-41,1.56017027978346e-40,2.35609566221074e-21,0.247178323268644,2.62553569410425e-14,5.05459204444737e-15,1.75992023635361e-41,3.27200862685759e-31,3.91249894853954e-22,3.55106741852204e-40,6.1757495069521e-17,6.963995944062e-17,2.30697343184997e-50,6.4470984155746e-33,2.56733624224346e-27,1.02807309339429e-23,0.00554978467311215,3.67092576992212e-36,0.00411594683253404,1.67817132297165e-26,1.47486239463315e-27,1.38864522030566e-06,9.17553764120017e-16,3.70330234197943e-15,4.25126161776307e-07,5.30173173915977e-08,0.0322511353834195,0.000233996086944536,5.48963666740994e-14,2.67698714232703e-36,0.27426670271544,1.93365097668044e-18,2.67913749069205e-17,9.93934501648061e-42,1.571335619534e-26,0.223965449003207,7.06415558785266e-24,1.66310619536816e-17,0.00160004509485284,8.58829837795779e-51,1.030047299319e-32,2.2664819370263e-46,2.80142135583772e-43,6.46102242669073e-37,5.46519959381518e-12,0.104033730807215,2.87462377492618e-24,8.24408987560421e-06,6.43542666656499e-12
"X130.1",2.35134816158838e-06,0.0423226719268603,2.5511504102842e-25,3.03027615421608e-47,2.35495205855753e-11,0.150929471753325,0.000489290998872479,3.6529738107733e-22,0.00180607668862038,8.80621528329769e-19,9.94881674229108e-19,6.63663421070347e-09,1.06859059040591e-34,1.96735912671058e-08,3.85318246222401e-17,2.71393366373506e-34,2.25433102651215e-18,1.52114862918635e-15,0.0275161581106261,4.41083586352459e-32,6.58230136668243e-11,4.37271573056735e-16,0.00242422643275258,2.13699963332298e-08,2.42368194139441e-44,1.37581165507398e-09,5.95769362415035e-10,7.4099248659499e-08,0.0390638856870306,3.34642552495822e-15,1.92961352580123e-08,0.00672481646954616,0.0813032528828996,1.24254989023764e-12,7.52181849506671e-18,2.25763979446689e-43,6.83112902859026e-23,0.417302646825881,1.78608303329545e-11,4.5918165057332e-12,1.84818833949972e-18,2.19201164308891e-34,1.93304371785818e-17,4.31509873520436e-18,2.05820083295916e-18,1.68272000059273e-13,0.115399927065127,0.0459038172371507,3.82671360521386e-14,4.17339630738501e-24,0.00676173426631655
"X118.1",3.21495987260139e-15,0.0183322787601582,0.0354232694759362,0.00203175460968311,1.69003132227901e-05,2.91353416582198e-10,1.02049113535648e-20,8.64207594490451e-23,0.0100909202999324,1.09851416821288e-05,8.47724624993182e-14,0.00910787439988636,6.63972224120401e-17,0.00195071084430069,0.0101736067626734,1.42406880414504e-06,4.52298252703865e-07,4.91362773702288e-16,5.07759421905434e-11,4.14850402778543e-05,4.50058173294955e-10,1.29163687140725e-14,2.50520967572975e-07,0.00740256965340487,3.21714159448483e-11,0.000711841401172645,2.80155869019423e-16,1.93617864923822e-24,0.0164549599265705,0.000523730010136836,7.03669530991979e-10,0.218817536805752,0.00761685704706136,1.49354277021472e-12,0.000646916225077991,1.14264847594887e-06,2.51842219915198e-15,0.393250139741994,0.000423352405103962,0.00564842242193514,5.13088997335403e-15,0.00297693853006917,2.16484594444219e-05,1.91168659059023e-07,0.0271573094121705,0.00830095546655304,0.191541631111521,8.61787643554041e-08,3.0733247163534e-07,4.0340334034373e-10,3.42857989482283e-05
"X122.2",2.56380842105543e-24,2.72100031117367e-24,0.0336754215052386,1.84832209353546e-21,1.74418939199931e-08,3.04450318200763e-54,4.13944408350049e-17,4.13464076007279e-31,0.0259372924651505,5.40119298932155e-17,6.42616070735234e-14,3.40381398133742e-06,3.98589858249627e-26,0.00535900304943682,1.12873208185278e-06,0.00273114782703914,9.01975584809874e-10,3.50237253682575e-08,1.10511988392787e-52,2.02276647103208e-21,0.000109919372491693,1.69701397881817e-18,3.72467191923234e-16,2.55055342575782e-05,0.000555246252478454,0.00374454304057864,5.76697929065836e-46,1.80060584668714e-35,2.36573680721483e-20,0.054825934633759,3.99710169234573e-26,0.441222742173997,7.27931354822369e-05,7.26052669214812e-23,0.00541734165257583,0.0572030135406077,1.45609064460691e-11,0.211869233781081,9.4541303220199e-28,1.01523018369743e-06,6.04381401726295e-30,0.0294312520218852,6.98339929024704e-12,2.69525366490229e-17,0.01079656445531,6.41299762437099e-16,0.0992766451825588,4.10431863039394e-43,7.39610520239894e-07,1.54470524908381e-27,8.00995196152221e-17
"X111.1",2.06320380189955e-16,0.0992199286729264,1.7503556785248e-06,4.16979124127656e-13,1.07741134054128e-29,0.0275485435092328,0.0102665887456124,2.00945096400895e-06,0.0108297798141347,6.59324558176846e-21,1.19410858287778e-05,1.21431354391516e-05,1.13291471285098e-35,2.64832676721362e-07,1.94415532224014e-17,0.0316093051128413,9.02056567305456e-19,7.6448097163329e-13,1.91107251894017e-30,1.2363189606572e-30,2.7446979198668e-21,5.0827939706762e-28,3.38477902516447e-05,5.23798938049607e-07,1.35872976378338e-08,1.52727634846791e-08,1.62055994407306e-37,0.00239925652684729,2.71373300265777e-21,0.214687788111619,1.08707437066766e-19,0.373058795529383,1.5430035436824e-15,9.20258852923159e-21,3.81462655820486e-19,0.0965602364980114,1.16183961854425e-08,0.065565078592711,1.0005124578978e-08,2.43985397605767e-16,7.52338082612135e-15,0.030463669043995,1.31915281943159e-17,1.14503007645187e-33,4.11730132004789e-19,1.07359070532715e-50,4.83237696933719e-31,1.96112651886944e-25,2.88080651475054e-10,1.60783646218147e-29,0.00685679769201297
"X118.2",1.26664344536658e-06,0.184439336936123,1.03408068616658e-07,0.00310217128485103,3.8082983556577e-27,1.27537172708641e-08,8.65570931240511e-05,9.59511044271226e-05,3.64448554305951e-08,0.000359016898881978,1.09420923994874e-12,1.77906438594981e-05,1.82752606790501e-20,0.000690763823882675,0.0183572928810644,0.0189914439746337,6.28259187881049e-12,1.11638786402553e-23,1.79475254281674e-06,5.87764370767751e-15,4.42840314925851e-14,1.10549551000141e-18,3.75386950269018e-10,0.00797210129981233,1.4550485729428e-19,6.94074189115892e-06,0.0083509343105174,4.15255406788116e-07,4.76409777688592e-16,0.399446762101238,2.74131637966856e-06,0.139398217323777,0.00239589298016215,1.53880655586101e-11,3.50280637140124e-11,0.109064327311389,1.2662856088477e-12,0.0261544954735299,1.78853365936949e-08,1.86789514255604e-16,9.9132668701569e-13,9.69753509114236e-05,9.16565643885214e-22,5.7078736424988e-08,2.71229505188721e-16,0.0235640452543989,4.0776435001109e-17,1.98735050411204e-08,3.66390747681566e-11,1.46911119635644e-05,0.00718772604688783
"X108.2",0.00572712711912123,1.48795933660542e-10,2.4567459261919e-11,2.55841058783968e-09,0.00131164708360384,1.4652424583652e-11,1.3963084791596e-16,2.25427586567206e-07,3.02145255264643e-14,2.72310964293524e-12,9.56081480631665e-12,8.85651942960653e-10,9.47384946679746e-10,1.60359685095407e-17,0.0214538989830017,0.0162753077054619,5.13544507089039e-10,1.80121436014069e-11,0.0166313036469792,0.00037641710126743,2.43403324136618e-05,2.43908055665433e-15,4.35215825856674e-21,0.00182095229909222,2.75329514544747e-10,4.50863675989032e-13,0.025257740797275,0.00246569323765139,0.0158706592471127,0.40988742574783,4.80347927711918e-08,0.0206863895350665,1.28645934802473e-06,6.53881013778071e-11,2.11871263444492e-13,0.096133522477724,1.37434950525784e-09,0.0342727878780776,6.09635228943045e-13,9.55108941172337e-13,3.41542375815078e-08,1.87841490321921e-06,9.41577834488731e-11,0.00404848997300239,3.92228515443989e-15,0.210698463773598,1.22766674917604e-05,0.000570833342709371,0.000618669145885204,0.0013466758434913,1.18214329040679e-21
"X160.1",0.408732490617646,5.74930119534473e-18,2.29484337856516e-14,0.0015104864655335,0.030975705366704,8.32610600656197e-10,3.98714007808029e-09,1.37700314897589e-23,0.116127027793866,0.0285343701857846,1.62843423932758e-19,0.00510052666689551,0.0141101487974106,3.77239460848796e-21,1.01494778669136e-13,9.51475425373754e-05,3.96625834970337e-14,6.20648403912778e-22,0.0503765913843386,0.000734064830057317,2.14136266888372e-09,2.89848766469877e-19,2.02666732745937e-10,8.08042768552105e-09,2.59912174466397e-26,2.87856488321382e-10,0.00224337929031238,0.00121889032298674,9.97553194396151e-05,0.0019406136472291,0.0121392405182347,0.00387920297960988,7.16986431665592e-08,2.17988980251969e-18,7.16024423748697e-23,1.02848264441529e-12,0.000150696434358921,5.07367271781084e-06,1.20177238191392e-09,8.1300407103103e-11,4.35815255151198e-06,3.989069501184e-06,8.43443575104175e-09,4.91381924164698e-11,8.72865037381336e-06,0.120289183357622,3.00376563704619e-06,8.79672786685799e-13,5.60094695893967e-15,0.102002386690016,3.54405398818632e-11
"X82",0.303105010929765,0.0885317702841894,9.39432594250023e-49,2.8969236584611e-20,1.47182309063007e-24,7.83703295384957e-11,4.37020986783123e-10,8.71552370870764e-23,0.285523581195653,0.0367855128584499,5.26238717109202e-15,4.87507088784522e-14,0.026228167106668,3.15489896117924e-09,4.02384262160088e-25,2.40478994562593e-09,1.45714979297483e-21,6.3529817968665e-19,3.92241684878133e-16,0.000115780600009706,1.0447472829358e-10,5.81745384397529e-22,9.88043856679945e-12,1.9459497898248e-05,8.08195288404242e-22,2.20324693151743e-15,0.0100023171541111,1.60310820817546e-07,3.68556631229286e-08,0.00187684047712728,6.27657436705674e-23,1.05953536288907e-34,1.05805663801575e-17,3.04139664583349e-06,1.24375530356938e-17,3.98690436935767e-24,1.63991478582716e-13,1.97490269535021e-13,3.05818642739713e-05,9.56408854669531e-16,9.26865258064596e-27,0.097784633214779,2.01978493202176e-15,4.62962453416801e-32,1.40675741262202e-29,3.5336129994995e-50,3.33051107539415e-20,4.6617387824979e-27,2.16020963155863e-13,0.0994393218716573,2.79629921558811e-20
"X99",0.0767764342552747,9.14054636526061e-06,4.60213716446053e-31,1.71967612599489e-19,1.37192599308936e-50,4.5590051827436e-09,4.10089745006455e-17,2.97975893567324e-18,0.397448735462661,6.25852908468249e-12,1.57066787239534e-14,7.0489783448993e-26,0.0820487464920121,4.60155318963033e-09,6.17436822399654e-34,3.45616248641297e-25,1.08057440850233e-23,6.73421497217808e-13,0.000871232018324518,4.73460620610013e-13,4.22323555460462e-16,6.82042282968198e-18,9.83273949899089e-19,0.0599888152910764,2.02083646296891e-20,1.82451701823689e-29,0.00587159208486377,5.15936055911347e-07,4.49633836078543e-11,0.00990370786339302,2.09837568712264e-39,7.14029361920476e-34,6.19495095877724e-19,2.01598312968859e-15,2.08532293157259e-32,1.03401251531247e-33,7.41504925993305e-20,2.56820964229414e-21,0.00348115141390938,6.64980564489419e-18,0.0191620576863691,0.251761411387665,4.3761530446917e-20,2.66840944792027e-27,2.34353273639104e-46,6.19665464947381e-24,6.85500373683227e-32,3.05690662813673e-14,4.26743968361014e-22,0.0598811433460693,3.5258307747267e-17
"X126.1",2.3065005167661e-06,2.77794382529067e-07,0.0141059899244666,9.98678212622872e-17,0.00098165957276769,4.0621375831312e-23,8.58296851103757e-34,1.58915714754772e-22,0.258760711265819,9.45426587088199e-37,1.24054208529739e-21,2.81312437652024e-26,0.199004916075407,3.41408790108714e-31,2.61320704006773e-18,8.90068655733594e-35,5.2179410447487e-18,3.222656467721e-19,0.0924466875024885,1.26127965867777e-39,1.15173238738539e-14,0.01185778818013,2.11839728079921e-35,0.184505932182782,5.74270589259026e-25,8.23627989137696e-29,3.59049437737084e-38,5.00372567410482e-21,9.71918105127371e-27,1.1812363263129e-12,8.47683051705776e-30,0.00294894055160751,1.22958804173425e-20,5.88927579879558e-25,3.4390688406911e-35,1.70724795743865e-35,6.76145500463079e-26,2.06548879447633e-25,1.85748375170584e-05,4.67991673553172e-33,0.0153402092138382,0.179471612873649,1.64251644095387e-19,2.34830582763539e-07,6.88741612744816e-24,0.0051454303134919,0.000622804614297667,1.19937005646009e-25,1.85169511813101e-26,2.94287185968367e-08,6.72582753017482e-26
"X119.1",0.00100131249275607,0.0191164499679497,5.56215127565411e-05,2.44219278767436e-16,7.47029716723906e-11,1.68974499943475e-12,4.8240165106181e-27,1.86614936237779e-11,0.0737881536965225,2.83034670463976e-22,1.60219406798007e-07,0.0142452635480138,0.285006370849334,2.88924052557898e-16,7.38710464766327e-08,6.39403745808234e-06,1.18382677351933e-17,4.64887850248165e-19,0.0895295862020484,4.79494987231639e-44,7.09225869770016e-17,0.0110290241583767,3.55118987258599e-10,0.293030508658073,1.14846610109626e-10,2.39741999849628e-29,2.23337118073075e-39,0.0876922626865802,2.64286616507111e-12,4.27372132565086e-08,4.61302668774439e-09,0.00185900793584475,3.62712701608612e-10,1.35680236052356e-11,2.25349564593832e-33,4.0601062964272e-22,3.98618769175838e-20,1.31022780032417e-10,2.68446296900159e-13,8.48835641963417e-17,0.00109968890112529,0.0169817406406481,1.03653302205138e-16,0.00400337401908224,2.00355137241802e-10,3.63369905965217e-31,0.0084579571828193,6.64730581358538e-30,4.81159034652081e-14,1.7553158330189e-49,1.60443160655797e-22
"X97.2",3.76041784647571e-16,5.5655426019557e-15,1.48615200128155e-11,1.0400395769035e-08,3.2125149722747e-08,0.016598467145872,3.3718329586236e-13,0.000442160224082838,4.78222464769759e-26,2.41723808436421e-24,0.000226924100933173,0.00991597220709628,0.22605354032487,3.31523268075302e-15,1.6931584624014e-10,0.00238878526618376,4.9879417310479e-06,5.96281194314777e-34,0.00667495398868124,7.95649341713777e-12,8.42978192689154e-07,0.00323038815279474,1.28149111506284e-05,0.199529354054638,0.00670388199247598,6.00500272698849e-28,1.13477422565257e-11,0.352282287217637,0.00993550284326095,9.20641489793554e-08,3.1149700304681e-07,0.000395150314401768,3.12458943190064e-05,1.49251248264183e-14,0.000218782331320335,3.95687203618095e-24,8.64553665195825e-15,4.36166102346852e-08,0.00923147427671083,3.14184552008235e-15,0.000574799326433343,7.93089442414054e-30,9.94685079571168e-16,4.34685937517635e-05,7.57318824290287e-08,2.45683960685657e-12,0.0186945540772168,0.00736622622707287,6.67714691306968e-10,1.19903606696715e-16,2.46409593712622e-10
"X109.4",1.67169520541446e-12,1.50339818688384e-10,2.57659414572482e-11,0.079336767768919,5.83144142305062e-19,7.19667795303519e-22,4.28372462414408e-28,5.87676064333317e-16,3.27933280177143e-29,2.9328633324137e-26,8.04348239768949e-18,2.22020923791418e-14,0.0890886324112086,1.33822364521982e-08,1.62672043387924e-10,8.38085990672313e-28,2.19447934747328e-07,0.000444659902332933,4.08741267596875e-05,0.0115353077432195,4.85158469042846e-21,1.60947421426528e-13,3.86946419666631e-06,0.0470571369969712,6.20821947790507e-18,1.95644750700784e-23,3.13010191483113e-24,0.487046685525645,1.21142635146054e-09,1.10634225688557e-31,7.90725337870324e-26,2.93253558677363e-13,0.0647451128848093,1.39344042800463e-18,5.51524541292277e-05,1.44067497969747e-24,0.0075035867891437,1.10569551579659e-10,0.0272748594776224,1.71323965265241e-38,0.00627032007843344,0.0123687419635197,6.05983404242738e-10,7.91159206575971e-08,1.92460850107305e-16,1.09499129073106e-05,0.0608168335456066,6.83112977152784e-14,8.03686032064835e-18,1.19381640025045e-08,5.25459666547795e-11
"X120.1",1.83056443111617e-11,0.00348473004534228,1.01700551776408e-18,0.225326360036677,4.8489486223767e-32,2.76745989090823e-21,1.63472365688371e-18,1.87473312834103e-20,4.4399262264799e-09,1.14549701246162e-30,3.93000919635066e-09,0.0120652947779542,5.44944003105706e-16,7.85633622450442e-21,3.29262245490314e-28,2.47749531000014e-20,5.28885827991781e-12,0.0146607553596679,0.000197596160271808,1.17886800241043e-14,1.98253381887798e-22,3.45805421896925e-21,0.000134531624885398,1.62471734100437e-16,4.14354068986189e-23,1.44074121406092e-17,2.21645339979879e-20,0.303614185239994,2.11073672350964e-21,1.30270040576266e-13,1.56890438596047e-24,1.50956920562576e-31,0.219723644784083,4.11196442112388e-24,2.83084293250069e-37,2.9332484093271e-20,0.00410986421402698,4.04822499512914e-27,0.00183485774090699,1.1406521310782e-29,0.00238986740906171,0.00817665176120839,2.304911133811e-09,2.41352787072282e-17,0.00323074675572545,7.19887171171106e-08,0.108802919035383,4.14810047126927e-41,5.80056024264995e-13,2.7780256226209e-20,6.84809414976187e-14
"X81.1",7.26559490633194e-09,2.5383589717909e-43,4.50099301172494e-20,0.187998285181207,1.44164692773509e-31,0.203107680028176,9.01311874222244e-07,7.24326944450813e-08,1.18779715906504e-26,1.09018126466257e-32,1.49061255302846e-17,0.000811634307582708,1.42500283427118e-16,3.74071749106251e-15,1.56747022554027e-56,1.53906516068621e-06,4.62628692562409e-27,2.77671720988838e-06,1.30024189134865e-06,1.08393547533841e-40,1.59888789697946e-09,1.21473176364374e-17,9.33802189891242e-11,8.94605435696619e-09,0.00512131421237257,1.95947365449865e-14,5.97857865908979e-30,0.0591019176347187,3.34711056289412e-08,0.00406668366726822,0.00981524634581183,1.52024516595092e-31,0.303450310814159,5.22374216512457e-16,3.55023848384244e-37,0.00210564556696547,1.14283962545783e-12,1.98665488046084e-33,0.0126182472228187,6.00730807374071e-10,0.00134977102226865,4.28651546336534e-30,1.89864711578649e-26,2.37191220357909e-17,1.63952979989914e-11,1.20987856242895e-34,0.125112038401994,4.19340671888479e-19,6.68323405059939e-21,1.35614712361593e-29,4.38175228390752e-13
